Gene,allele,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs,phylon_exclusive
terC,terC,155864.EDL933_1537,1.53e-243,669.0,"COG0861@1|root,COG0861@2|Bacteria,1MUNR@1224|Proteobacteria,1RP9Y@1236|Gammaproteobacteria,3XQB2@561|Escherichia",2|Bacteria,P,Integral membrane protein TerC family,terC,-,-,ko:K05794,-,-,-,-,ko00000,-,-,-,TerC,False
group_29364,group_29364,1484157.PSNIH2_22100,1.31e-29,108.0,"2AV23@1|root,31KRY@2|Bacteria,1QIMM@1224|Proteobacteria,1TGGT@1236|Gammaproteobacteria,3W2C2@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_47340,group_47340,1484158.PSNIH1_19525,0.0,1572.0,"29NPJ@1|root,31KKU@2|Bacteria,1QIGE@1224|Proteobacteria,1TGAX@1236|Gammaproteobacteria,3W1N7@53335|Pantoea",2|Bacteria,S,Domain of unknown function (DUF4165),-,-,-,-,-,-,-,-,-,-,-,-,"Big_3_2,Big_3_3,DUF4165",True
group_27957,group_27957,1484157.PSNIH2_22110,5.43e-10,56.2,"2BH9Y@1|root,32BBG@2|Bacteria,1QIP1@1224|Proteobacteria,1TGID@1236|Gammaproteobacteria,3W2GC@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_44907,group_44907,1006004.GBAG_4400,0.0,897.0,"COG2801@1|root,COG2801@2|Bacteria,1MWVQ@1224|Proteobacteria,1RN12@1236|Gammaproteobacteria",2|Bacteria,L,PFAM Integrase catalytic,-,-,-,ko:K18996,-,-,-,-,"ko00000,ko03032",-,-,-,"HTH_23,HTH_28,HTH_29,HTH_32,rve",True
group_47827,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_43072,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_20739,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
rsp,rsp,1484158.PSNIH1_19685,0.0,2457.0,"2AV0A@1|root,31KQ4@2|Bacteria,1QIJU@1224|Proteobacteria,1TGEX@1236|Gammaproteobacteria,3W275@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_46263,group_46263,469595.CSAG_04326,0.0,1026.0,"COG4248@1|root,COG4248@2|Bacteria,1R6PB@1224|Proteobacteria,1RZBJ@1236|Gammaproteobacteria",2|Bacteria,S,PFAM Protein kinase domain,-,-,-,-,-,-,-,-,-,-,-,-,Pkinase,False
tnp~~~insH21,tnp~~~insH21,61647.LG71_23590,1.07e-232,640.0,"COG3039@1|root,COG3039@2|Bacteria,1MVDK@1224|Proteobacteria,1RR0T@1236|Gammaproteobacteria",2|Bacteria,L,COG3039 Transposase and inactivated derivatives IS5 family,insH5,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006355,GO:0008150,GO:0009889,GO:0009891,GO:0009893,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0019219,GO:0019222,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0044424,GO:0044444,GO:0044464,GO:0045893,GO:0045935,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0080090,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141",-,ko:K07481,-,-,-,-,ko00000,-,-,-,"DDE_Tnp_1,DUF772",True
group_12723,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_23234,group_23234,716541.ECL_A204,5.670000000000001e-257,704.0,"COG1358@1|root,COG1358@2|Bacteria,1NNDE@1224|Proteobacteria,1RMBP@1236|Gammaproteobacteria",2|Bacteria,J,PELOTA RNA binding domain,stiP,"GO:0000902,GO:0003674,GO:0003824,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008234,GO:0009653,GO:0009987,GO:0010467,GO:0016043,GO:0016485,GO:0016540,GO:0016787,GO:0019538,GO:0032502,GO:0032989,GO:0043170,GO:0044238,GO:0048856,GO:0048869,GO:0051604,GO:0070011,GO:0071704,GO:0071840,GO:0140096,GO:1901564",-,ko:K07590,"ko03010,map03010",M00178,-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,"PELOTA_1,PRTase_1,PRTase_2,TRSP",False
group_48387,group_48387,1484158.PSNIH1_19595,3.2e-134,386.0,"2AUZ1@1|root,31KNK@2|Bacteria,1QII6@1224|Proteobacteria,1TGCY@1236|Gammaproteobacteria,3W1XJ@53335|Pantoea",2|Bacteria,S,TraE protein,-,-,-,ko:K12067,-,-,-,-,"ko00000,ko02044",3.A.7.11.1,-,-,TraE,True
trhC~~~virB4,trhC~~~virB4,1484158.PSNIH1_19630,0.0,1723.0,"COG3451@1|root,COG3451@2|Bacteria,1MUEN@1224|Proteobacteria,1RMMX@1236|Gammaproteobacteria,3W0ZD@53335|Pantoea",2|Bacteria,U,F pilus assembly Type-IV secretion system for plasmid transfer,traG,-,-,"ko:K12063,ko:K20530","ko02024,map02024",-,-,-,"ko00000,ko00001,ko02044","3.A.7.11.1,3.A.7.4",-,-,"AAA_10,CagE_TrbE_VirB,DUF3875,DUF87",True
group_31959,group_31959,1484158.PSNIH1_20470,2.97e-71,221.0,"COG1525@1|root,COG1525@2|Bacteria,1N145@1224|Proteobacteria,1S9I3@1236|Gammaproteobacteria,3W1WF@53335|Pantoea",2|Bacteria,L,Staphylococcal nuclease homologue,-,-,3.1.31.1,ko:K01174,-,-,-,-,"ko00000,ko01000",-,-,-,SNase,True
group_23139,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_44621,group_44621,198214.SF3883,1.03e-07,56.6,"COG0451@1|root,COG0451@2|Bacteria,1N9IQ@1224|Proteobacteria,1SFKC@1236|Gammaproteobacteria",2|Bacteria,GM,ADP-glyceromanno-heptose 6-epimerase activity,-,-,6.3.5.5,ko:K01955,"ko00240,ko00250,ko01100,map00240,map00250,map01100",M00051,"R00256,R00575,R01395,R10948,R10949","RC00002,RC00010,RC00043,RC02750,RC02798,RC03314","ko00000,ko00001,ko00002,ko01000",-,-,-,"ATP-grasp_3,Epimerase",True
group_15374,group_15374,1484158.PSNIH1_19780,1.5e-81,256.0,"2AUZV@1|root,31KMV@2|Bacteria,1QIHG@1224|Proteobacteria,1TGC3@1236|Gammaproteobacteria,3W1TR@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_14304,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_5762,group_5762,1484157.PSNIH2_22735,2.6200000000000003e-27,100.0,"2AV2V@1|root,31KSS@2|Bacteria,1QIND@1224|Proteobacteria,1TGHN@1236|Gammaproteobacteria,3W2EI@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_18248,group_18248,1484158.PSNIH1_19980,1.04e-44,147.0,"2AV1T@1|root,31KRN@2|Bacteria,1QIMC@1224|Proteobacteria,1TGGF@1236|Gammaproteobacteria,3W2B1@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_41956,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_15963,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_45605,group_45605,1484158.PSNIH1_20300,4.48e-142,402.0,"COG4245@1|root,COG4245@2|Bacteria,1MXYW@1224|Proteobacteria,1RSH2@1236|Gammaproteobacteria,3W1M2@53335|Pantoea",2|Bacteria,S,von Willebrand factor type A domain,-,-,-,-,-,-,-,-,-,-,-,-,"VWA,VWA_2",False
group_13972,group_13972,1484158.PSNIH1_20195,4.78e-182,516.0,"2AVB6@1|root,31M2G@2|Bacteria,1QIG5@1224|Proteobacteria,1TGAJ@1236|Gammaproteobacteria,3W1KF@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_15105,group_15105,1484157.PSNIH2_22145,9.74e-40,142.0,"2AKHN@1|root,31B9K@2|Bacteria,1QG9U@1224|Proteobacteria,1TDP3@1236|Gammaproteobacteria,3W27F@53335|Pantoea",2|Bacteria,S,Family of unknown function (DUF5417),-,-,-,-,-,-,-,-,-,-,-,-,DUF5417,True
repB~~~repA,repB~~~repA,716541.ECL_A001,5.06e-207,587.0,"28P1U@1|root,2ZBY2@2|Bacteria,1RC4P@1224|Proteobacteria,1S2PD@1236|Gammaproteobacteria,3X2KP@547|Enterobacter",2|Bacteria,S,IncFII RepA protein family,repA,-,-,-,-,-,-,-,-,-,-,-,IncFII_repA,True
group_37722,group_37722,1484157.PSNIH2_21335,3.5700000000000004e-33,120.0,"2AUXX@1|root,31KME@2|Bacteria,1QIH2@1224|Proteobacteria,1TGBP@1236|Gammaproteobacteria,3W1RQ@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_33431,group_33431,1484158.PSNIH1_20500,1.34e-86,262.0,"2A40C@1|root,32QW5@2|Bacteria,1RHQ6@1224|Proteobacteria,1S8H5@1236|Gammaproteobacteria,3W1IP@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_21949,group_21949,1399774.JDWH01000012_gene832,6.2e-59,189.0,"28MD3@1|root,2ZC18@2|Bacteria,1RA1T@1224|Proteobacteria,1S2N1@1236|Gammaproteobacteria",2|Bacteria,-,-,pcoE,-,-,-,-,-,-,-,-,-,-,-,-,True
group_14845,group_14845,1484157.PSNIH2_22230,6.010000000000001e-56,180.0,"2FIKA@1|root,31KPF@2|Bacteria,1QIJ4@1224|Proteobacteria,1TGE0@1236|Gammaproteobacteria,3W22G@53335|Pantoea",2|Bacteria,S,Protein of unknown function (DUF3085),-,-,-,-,-,-,-,-,-,-,-,-,DUF3085,True
group_8936,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_18154,group_18154,1484158.PSNIH1_20040,1.0600000000000001e-33,119.0,"2AV0W@1|root,31KQR@2|Bacteria,1QIKF@1224|Proteobacteria,1TGFH@1236|Gammaproteobacteria,3W28M@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_36198,group_36198,1484157.PSNIH2_21785,8.36e-103,310.0,"2AUYX@1|root,31KNG@2|Bacteria,1QII3@1224|Proteobacteria,1TGCU@1236|Gammaproteobacteria,3W1X8@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
moxR,moxR,1484158.PSNIH1_19735,1.34e-182,516.0,"COG0714@1|root,COG0714@2|Bacteria,1MXIW@1224|Proteobacteria,1RN7C@1236|Gammaproteobacteria,3W242@53335|Pantoea",2|Bacteria,S,AAA domain (Cdc48 subfamily),-,-,6.6.1.2,ko:K09882,"ko00860,ko01100,map00860,map01100",-,R05227,RC02000,"ko00000,ko00001,ko01000",-,-,-,"AAA_5,CbbQ_C",True
htdT~~~dsbC,htdT~~~dsbC,1484158.PSNIH1_19620,6.51e-159,451.0,"COG1651@1|root,COG1651@2|Bacteria,1QIGM@1224|Proteobacteria,1TGB5@1236|Gammaproteobacteria,3W1NX@53335|Pantoea",2|Bacteria,O,Required for disulfide bond formation in some periplasmic proteins. Acts by transferring its disulfide bond to other proteins and is reduced in the process,-,-,5.3.4.1,ko:K03981,-,-,-,-,"ko00000,ko01000,ko02044,ko03110",3.A.7.11.1,-,-,"DSBA,VKOR",True
group_18459,group_18459,1484157.PSNIH2_21305,8.8e-39,130.0,"2AV1S@1|root,31KRM@2|Bacteria,1QIMB@1224|Proteobacteria,1TGGE@1236|Gammaproteobacteria,3W2AX@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_42515,group_42515,1484158.PSNIH1_20235,5.86e-233,643.0,"COG0526@1|root,COG0526@2|Bacteria,1MXG2@1224|Proteobacteria,1S08D@1236|Gammaproteobacteria,3W1EQ@53335|Pantoea",2|Bacteria,CO,F plasmid transfer operon protein,traF,-,-,ko:K12057,-,-,-,-,"ko00000,ko02044",3.A.7.11.1,-,-,TraF,True
group_47086,group_47086,1484158.PSNIH1_20260,3.41e-151,428.0,"COG1651@1|root,COG1651@2|Bacteria,1RD39@1224|Proteobacteria,1S3U8@1236|Gammaproteobacteria,3W210@53335|Pantoea",2|Bacteria,O,Required for disulfide bond formation in some periplasmic proteins. Acts by transferring its disulfide bond to other proteins and is reduced in the process,dsbC,-,5.3.4.1,ko:K03981,-,-,-,-,"ko00000,ko01000,ko02044,ko03110",3.A.7.11.1,-,-,"DSBA,DsbC_N,Thioredoxin_2",True
group_47816,group_47816,891974.E05_51160,5.339999999999999e-165,465.0,"COG0589@1|root,COG0589@2|Bacteria,1PAFP@1224|Proteobacteria,1RSCS@1236|Gammaproteobacteria",2|Bacteria,T,Universal stress protein,uspA,-,-,-,-,-,-,-,-,-,-,-,Usp,True
group_13383,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_18155,group_18155,1484157.PSNIH2_22160,2.95e-15,71.2,"2AWDP@1|root,31N9P@2|Bacteria,1QIPK@1224|Proteobacteria,1TGIX@1236|Gammaproteobacteria,3W2HQ@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_15190,group_15190,1484158.PSNIH1_20180,1.36e-107,317.0,"COG0551@1|root,COG0551@2|Bacteria,1PZFI@1224|Proteobacteria,1RQ64@1236|Gammaproteobacteria,3W1YU@53335|Pantoea",2|Bacteria,L,Nuclease-related domain,-,-,-,ko:K07479,-,-,-,-,ko00000,-,-,-,"NERD,zf-C4_Topoisom",True
group_41745,group_41745,1484158.PSNIH1_20480,0.0,870.0,"28KPS@1|root,2ZA7W@2|Bacteria,1QEZJ@1224|Proteobacteria,1SNQ1@1236|Gammaproteobacteria,3W0K5@53335|Pantoea",2|Bacteria,S,Protein of unknown function (DUF1173),-,-,-,-,-,-,-,-,-,-,-,-,DUF1173,True
group_22435,group_22435,1484157.PSNIH2_22715,5.949999999999999e-104,313.0,"2AUZ3@1|root,31KNN@2|Bacteria,1QII9@1224|Proteobacteria,1TGD1@1236|Gammaproteobacteria,3W1XZ@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_29834,group_29834,517433.PanABDRAFT_4251,1.11e-15,74.3,"2AUWJ@1|root,31KJZ@2|Bacteria,1QIFB@1224|Proteobacteria,1TG9N@1236|Gammaproteobacteria,3W1HM@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_48878,group_48878,1484158.PSNIH1_19725,5.5199999999999997e-76,228.0,"2AV0D@1|root,31KQ7@2|Bacteria,1QIJY@1224|Proteobacteria,1TGF0@1236|Gammaproteobacteria,3W27A@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_18136,group_18136,1484158.PSNIH1_20475,2.1399999999999999e-246,687.0,"COG0270@1|root,COG0270@2|Bacteria,1MV9H@1224|Proteobacteria,1RPM4@1236|Gammaproteobacteria,3W1RI@53335|Pantoea",2|Bacteria,H,C-5 cytosine-specific DNA methylase,dcm,-,2.1.1.37,ko:K00558,"ko00270,ko01100,ko05206,map00270,map01100,map05206",M00035,R04858,"RC00003,RC00332","ko00000,ko00001,ko00002,ko01000,ko02048,ko03032,ko03036",-,-,-,"DNA_methylase,HTH_3",True
hemK,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_12083,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_21190,group_21190,1484158.PSNIH1_19680,9e-59,189.0,"2AUY7@1|root,31KMP@2|Bacteria,1QIHC@1224|Proteobacteria,1TGBZ@1236|Gammaproteobacteria,3W1T9@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_1844,group_1844,28152.DJ57_1274,1.93e-62,192.0,"COG0640@1|root,COG0640@2|Bacteria,1MZT1@1224|Proteobacteria,1SAI5@1236|Gammaproteobacteria,41GCQ@629|Yersinia",2|Bacteria,K,resistance operon repressor,arsR,-,-,"ko:K03892,ko:K21903",-,-,-,-,"ko00000,ko03000",-,-,-,"HTH_5,LMWPc",True
group_24116,group_24116,1484158.PSNIH1_19815,1.07e-168,476.0,"2AUXN@1|root,31KM5@2|Bacteria,1QIGS@1224|Proteobacteria,1TGBB@1236|Gammaproteobacteria,3W1PG@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_42117,group_42117,716541.ECL_01764,5.0299999999999985e-230,633.0,"COG3039@1|root,COG3039@2|Bacteria,1MXTN@1224|Proteobacteria,1RM94@1236|Gammaproteobacteria",2|Bacteria,L,"ISSoEn1, terminal inverted repeat",-,-,-,-,-,-,-,-,-,-,-,-,"DDE_Tnp_1,DDE_Tnp_1_5",False
group_18148,group_18148,1484157.PSNIH2_21380,2.42e-17,76.6,"2AW9C@1|root,31N4Q@2|Bacteria,1QINQ@1224|Proteobacteria,1TGI2@1236|Gammaproteobacteria,3W2FI@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_15845,group_15845,1484158.PSNIH1_19640,2.05e-174,494.0,"COG1475@1|root,COG1475@2|Bacteria,1NGXR@1224|Proteobacteria,1RNZ3@1236|Gammaproteobacteria,3VZ8K@53335|Pantoea",2|Bacteria,K,ParB family,parB,-,-,ko:K03497,-,-,-,-,"ko00000,ko03000,ko03036,ko04812",-,-,-,"ParB,ParBc",True
group_13541,group_13541,1399774.JDWH01000001_gene2334,6.41e-214,591.0,"COG4469@1|root,COG4469@2|Bacteria,1NP9U@1224|Proteobacteria,1SHA6@1236|Gammaproteobacteria",2|Bacteria,S,Competence protein,coiA,-,3.6.4.12,"ko:K03657,ko:K06198","ko03420,ko03430,map03420,map03430",-,-,-,"ko00000,ko00001,ko01000,ko03400",-,-,-,CoiA,True
parR,parR,1484158.PSNIH1_19665,4.49e-35,130.0,"2A0GG@1|root,30NKA@2|Bacteria,1QH1X@1224|Proteobacteria,1TGA1@1236|Gammaproteobacteria,3W1J2@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_29140,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_42823,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_21982,group_21982,469595.CSAG_04353,0.0,906.0,"28K5Z@1|root,2Z9UG@2|Bacteria,1R39G@1224|Proteobacteria,1T657@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
trhW~~~trbC,trhW~~~trbC,1484158.PSNIH1_19695,3.5899999999999996e-282,780.0,"28KEF@1|root,2ZA0P@2|Bacteria,1R41Q@1224|Proteobacteria,1S1KA@1236|Gammaproteobacteria,3W2T2@53335|Pantoea",2|Bacteria,S,Type-F conjugative transfer system pilin assembly protein,-,-,-,ko:K12061,-,-,-,-,"ko00000,ko02044",3.A.7.11.1,-,-,TrbC_Ftype,True
group_28116,group_28116,1484157.PSNIH2_22750,2.03e-11,60.5,"2AV18@1|root,31KR2@2|Bacteria,1QIKS@1224|Proteobacteria,1TGFU@1236|Gammaproteobacteria,3W29F@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_44825,group_44825,1484157.PSNIH2_21815,0.000606,44.7,"2AUXD@1|root,31KKT@2|Bacteria,1QIGD@1224|Proteobacteria,1TGAW@1236|Gammaproteobacteria,3W1N6@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_46940,group_46940,1484158.PSNIH1_20190,4.99e-145,410.0,"2AUZY@1|root,31KPS@2|Bacteria,1QIJG@1224|Proteobacteria,1TGEC@1236|Gammaproteobacteria,3W244@53335|Pantoea",2|Bacteria,S,Domain of unknown function (DUF4400),-,-,-,-,-,-,-,-,-,-,-,-,DUF4400,True
group_13384,group_13384,1484158.PSNIH1_19535,4.549999999999999e-277,772.0,"COG0827@1|root,COG0827@2|Bacteria,1QAWJ@1224|Proteobacteria,1T6BV@1236|Gammaproteobacteria,3W1PF@53335|Pantoea",2|Bacteria,L,Domain of unknown function (DUF4942),-,-,-,-,-,-,-,-,-,-,-,-,"DUF4942,MTS,TaqI_C",True
group_32948,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_2925,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_46539,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_12834,group_12834,1484157.PSNIH2_20825,9.21e-240,697.0,"COG0175@1|root,COG0175@2|Bacteria,1MXNT@1224|Proteobacteria,1RYKC@1236|Gammaproteobacteria",2|Bacteria,EH,PFAM Phosphoadenosine phosphosulfate reductase,dndC,-,-,ko:K19170,-,-,-,-,"ko00000,ko02048",-,-,-,PAPS_reduct,True
trhU~~~traU,trhU~~~traU,1484158.PSNIH1_19700,1.1200000000000001e-259,712.0,"28HGF@1|root,2Z7SA@2|Bacteria,1MXUA@1224|Proteobacteria,1RS8F@1236|Gammaproteobacteria,3W0Z3@53335|Pantoea",2|Bacteria,S,TraU protein,traU,-,-,ko:K12060,-,-,-,-,"ko00000,ko02044",3.A.7.11.1,-,-,TraU,True
group_9111,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_51298,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_33263,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_41906,group_41906,911008.GLAD_00465,3.25e-65,201.0,"COG2916@1|root,COG2916@2|Bacteria,1R9YM@1224|Proteobacteria,1S24H@1236|Gammaproteobacteria",2|Bacteria,K,Belongs to the histone-like protein H-NS family,hns,-,-,"ko:K03746,ko:K11685",-,-,-,-,"ko00000,ko03036,ko03400",-,-,-,Histone_HNS,True
group_44397,group_44397,1484158.PSNIH1_19670,9.919999999999999e-104,300.0,"2AUYB@1|root,31KMT@2|Bacteria,1QIHF@1224|Proteobacteria,1TGC2@1236|Gammaproteobacteria,3W1TN@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_48879,group_48879,1484158.PSNIH1_19760,1.96e-312,850.0,"COG4643@1|root,COG4643@2|Bacteria,1QIJ2@1224|Proteobacteria,1TGDX@1236|Gammaproteobacteria,3W21X@53335|Pantoea",2|Bacteria,S,Toprim domain,-,-,-,ko:K06919,-,-,-,-,ko00000,-,-,-,Toprim_3,True
group_19559,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_46466,group_46466,1484158.PSNIH1_20205,0.0,1230.0,"COG3481@1|root,COG3481@2|Bacteria,1QIHM@1224|Proteobacteria,1TGCA@1236|Gammaproteobacteria,3W1VD@53335|Pantoea",2|Bacteria,S,Putative helicase,-,-,-,"ko:K03698,ko:K12070",-,-,-,-,"ko00000,ko01000,ko02044,ko03019",3.A.7.11.1,-,-,"HD,TraI_2",True
group_11933,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_12196,group_12196,1484157.PSNIH2_22925,1.12e-75,236.0,"2AUX9@1|root,31KKP@2|Bacteria,1QIG8@1224|Proteobacteria,1TGAN@1236|Gammaproteobacteria,3W1M6@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_47301,group_47301,1267600.JFGT01000006_gene1547,1.9800000000000003e-167,468.0,"COG0431@1|root,COG0431@2|Bacteria,1MVEB@1224|Proteobacteria,1RNDB@1236|Gammaproteobacteria,3W0A4@53335|Pantoea",2|Bacteria,S,NADPH-dependent FMN reductase,arsH,"GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0008150,GO:0008152,GO:0009987,GO:0010035,GO:0010038,GO:0010181,GO:0016043,GO:0016491,GO:0016645,GO:0016646,GO:0022607,GO:0032553,GO:0036094,GO:0042221,GO:0043167,GO:0043168,GO:0043933,GO:0044085,GO:0048037,GO:0050662,GO:0050896,GO:0051259,GO:0051260,GO:0051262,GO:0051289,GO:0052873,GO:0055114,GO:0065003,GO:0071840,GO:0097159,GO:0097367,GO:1901265,GO:1901363",1.5.1.38,"ko:K00299,ko:K11811","ko00740,ko00920,ko01100,map00740,map00920,map01100",-,"R05706,R07210,R10206","RC00126,RC01779,RC02556","ko00000,ko00001,ko01000",-,-,-,FMN_red,True
group_33492,group_33492,1190603.AJYD01000005_gene4010,1.32e-21,91.7,"2AXR6@1|root,31PS6@2|Bacteria,1QMF4@1224|Proteobacteria,1TJQ5@1236|Gammaproteobacteria,1Y1I7@135623|Vibrionales",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_47482,group_47482,469595.CSAG_04007,4.34e-298,813.0,"COG1192@1|root,COG1192@2|Bacteria,1NAJP@1224|Proteobacteria,1S2DK@1236|Gammaproteobacteria,3WYYN@544|Citrobacter",2|Bacteria,D,AAA domain,-,-,-,ko:K03496,-,-,-,-,"ko00000,ko03036,ko04812",-,-,-,AAA_31,True
trhI~~~uvrD,trhI~~~uvrD,1484158.PSNIH1_19715,0.0,1195.0,"COG0210@1|root,COG0210@2|Bacteria,1PRFX@1224|Proteobacteria,1RXIU@1236|Gammaproteobacteria,3W243@53335|Pantoea",2|Bacteria,L,UvrD-like helicase C-terminal domain,-,-,-,-,-,-,-,-,-,-,-,-,"UvrD-helicase,UvrD_C",True
trhZ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
terZ~~~terX,terZ~~~terX,1484158.PSNIH1_20305,1.36e-144,409.0,"COG2310@1|root,COG2310@2|Bacteria,1MX8E@1224|Proteobacteria,1RY9S@1236|Gammaproteobacteria,3W22Q@53335|Pantoea",2|Bacteria,T,TerD domain,yceE,-,-,ko:K05795,-,-,-,-,ko00000,-,-,-,TerD,False
group_12708,group_12708,469595.CSAG_04333,8.46e-283,773.0,"COG0457@1|root,COG0457@2|Bacteria,1RCR5@1224|Proteobacteria,1S3HJ@1236|Gammaproteobacteria",2|Bacteria,S,Protein of unknown function (DUF4236),-,-,-,-,-,-,-,-,-,-,-,-,DUF4236,False
group_41889,group_41889,1484158.PSNIH1_20225,5.11e-172,482.0,"2AUYH@1|root,31KN2@2|Bacteria,1QIHP@1224|Proteobacteria,1TGCC@1236|Gammaproteobacteria,3W1VQ@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_18134,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
terZ~~~terD,terZ~~~terD,155864.EDL933_1534,3.59e-127,362.0,"COG2310@1|root,COG2310@2|Bacteria,1R8MN@1224|Proteobacteria,1S0KB@1236|Gammaproteobacteria,3XQ7X@561|Escherichia",2|Bacteria,T,TerD domain,terZ,-,-,ko:K05791,-,-,-,-,ko00000,-,-,-,TerD,False
