Gene,allele,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs,phylon_exclusive
group_39645,group_39645,1045856.EcWSU1_00151,0.0,886.0,"COG2211@1|root,COG2211@2|Bacteria,1MVUM@1224|Proteobacteria,1RP5J@1236|Gammaproteobacteria,3X1VS@547|Enterobacter",2|Bacteria,G,MFS/sugar transport protein,-,-,-,"ko:K03292,ko:K16210,ko:K16248",-,-,-,-,"ko00000,ko02000","2.A.2,2.A.2.5",-,-,MFS_2,False
group_40249,group_40249,716541.ECL_01532,1.08e-107,311.0,"29E3K@1|root,3011I@2|Bacteria,1RF07@1224|Proteobacteria,1S5JF@1236|Gammaproteobacteria,3X2HD@547|Enterobacter",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
uraH,uraH,1045856.EcWSU1_00076,4.37e-87,256.0,"COG2351@1|root,COG2351@2|Bacteria,1RH84@1224|Proteobacteria,1S6D3@1236|Gammaproteobacteria,3X3U8@547|Enterobacter",2|Bacteria,M,Transthyretin,hiuH,"GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0006139,GO:0006144,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009112,GO:0009987,GO:0016787,GO:0016810,GO:0016812,GO:0033971,GO:0034641,GO:0042802,GO:0044237,GO:0044238,GO:0044281,GO:0046483,GO:0055086,GO:0071704,GO:0072521,GO:1901360,GO:1901564","3.5.2.17,4.1.1.97","ko:K07127,ko:K13485","ko00230,ko01100,ko01120,map00230,map01100,map01120",M00546,"R06601,R06604","RC01551,RC03393","ko00000,ko00001,ko00002,ko01000,ko02000","9.B.35.1.2,9.B.35.2",-,-,Transthyretin,False
group_33005,group_33005,640513.Entas_0672,7.59e-26,97.1,"2EFY7@1|root,339QC@2|Bacteria,1NHNZ@1224|Proteobacteria,1SGKV@1236|Gammaproteobacteria",2|Bacteria,S,PFAM Hok gef cell toxic protein,mokC,"GO:0008150,GO:0022611,GO:0032502",-,"ko:K18919,ko:K18920,ko:K18921",-,-,-,-,"ko00000,ko02048",-,-,-,HOK_GEF,False
rpsN,rpsN,911008.GLAD_02018,2.81e-64,196.0,"COG0199@1|root,COG0199@2|Bacteria,1MZDT@1224|Proteobacteria,1S62N@1236|Gammaproteobacteria",2|Bacteria,J,"Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site",rpsN,"GO:0000028,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016043,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0030312,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0042254,GO:0042255,GO:0042274,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0071944,GO:1901564,GO:1901566,GO:1901576,GO:1990904",-,ko:K02954,"ko03010,map03010","M00178,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_S14,False
hisM,hisM,1045856.EcWSU1_01581,1.6e-148,419.0,"COG0765@1|root,COG0765@2|Bacteria,1MVB6@1224|Proteobacteria,1RPGH@1236|Gammaproteobacteria,3X1E8@547|Enterobacter",2|Bacteria,P,Binding-protein-dependent transport system inner membrane component,yecS_3,-,-,ko:K02029,-,M00236,-,-,"ko00000,ko00002,ko02000",3.A.1.3,-,-,BPD_transp_1,False
ethD,ethD,465817.ETA_24120,2.87e-122,351.0,"28P8F@1|root,2ZC2D@2|Bacteria,1RCEP@1224|Proteobacteria,1S2VS@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
ynfE~~~ynfF,ynfE~~~ynfF,716541.ECL_02189,0.0,1248.0,"COG0243@1|root,COG0243@2|Bacteria,1NR6J@1224|Proteobacteria,1RMVE@1236|Gammaproteobacteria,3X0FB@547|Enterobacter",2|Bacteria,C,Belongs to the prokaryotic molybdopterin-containing oxidoreductase family,ynfE,"GO:0003674,GO:0003824,GO:0008150,GO:0008152,GO:0016491,GO:0033797,GO:0055114","1.8.5.3,1.97.1.9","ko:K07306,ko:K07309,ko:K07310,ko:K08351","ko00450,ko00780,ko00920,ko01100,map00450,map00780,map00920,map01100",-,"R07229,R09501,R10127","RC02420,RC02555,RC03056","ko00000,ko00001,ko01000,ko02000","5.A.3.3,5.A.3.4",-,"iNRG857_1313.NRG857_07945,iSFV_1184.SFV_1557","Molybdop_Fe4S4,Molybdopterin,Molydop_binding,TAT_signal",False
vasL~~~tssA1~~~impA,vasL~~~tssA1~~~impA,549.BW31_04607,1.31e-184,529.0,"COG3515@1|root,COG3515@2|Bacteria,1Q02U@1224|Proteobacteria,1RQNJ@1236|Gammaproteobacteria,3VYKB@53335|Pantoea",2|Bacteria,S,"Type VI secretion system, EvfB, or VasL",-,-,-,ko:K11911,-,M00334,-,-,"ko00000,ko00002,ko02044",3.A.23.1,-,-,"ImpA_N,VasL",False
group_31404,group_31404,716541.ECL_02262,1.0299999999999999e-236,655.0,"COG0668@1|root,COG0668@2|Bacteria,1MXD2@1224|Proteobacteria,1RNUB@1236|Gammaproteobacteria,3X3QR@547|Enterobacter",2|Bacteria,M,Mechanosensitive ion channel,mscS,-,-,"ko:K16052,ko:K22044",-,-,-,-,"ko00000,ko02000","1.A.23.3,1.A.23.4",-,-,MS_channel,False
yjeM,yjeM,640513.Entas_0380,0.0,930.0,"COG0531@1|root,COG0531@2|Bacteria,1R5N5@1224|Proteobacteria,1RR4J@1236|Gammaproteobacteria,3X3RE@547|Enterobacter",2|Bacteria,E,Amino acid permease,yjeM,"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944",-,ko:K20265,"ko02024,map02024",-,-,-,"ko00000,ko00001,ko02000","2.A.3.7.1,2.A.3.7.3",-,-,AA_permease_2,False
group_27412,group_27412,911008.GLAD_04036,3.7400000000000005e-80,239.0,"COG1558@1|root,COG1558@2|Bacteria,1RHI3@1224|Proteobacteria,1S653@1236|Gammaproteobacteria",2|Bacteria,N,Belongs to the flagella basal body rod proteins family,flgC,"GO:0001539,GO:0005575,GO:0005623,GO:0006928,GO:0008150,GO:0009288,GO:0009424,GO:0009425,GO:0009987,GO:0040011,GO:0042995,GO:0043226,GO:0043228,GO:0044422,GO:0044461,GO:0044463,GO:0044464,GO:0048870,GO:0051179,GO:0051674,GO:0071973,GO:0071978,GO:0097588",-,ko:K02388,"ko02040,map02040",-,-,-,"ko00000,ko00001,ko02035",-,-,-,"Flg_bb_rod,Flg_bbr_C",False
group_40892,group_40892,716541.ECL_01980,8.05e-98,285.0,"COG1670@1|root,COG1670@2|Bacteria,1R01G@1224|Proteobacteria,1T4DK@1236|Gammaproteobacteria,3X2JU@547|Enterobacter",2|Bacteria,J,Acetyltransferase (GNAT) domain,cysE,-,2.3.1.178,"ko:K03825,ko:K06718","ko00260,ko01100,ko01120,map00260,map01100,map01120",M00033,R06978,"RC00004,RC00096","ko00000,ko00001,ko00002,ko01000",-,-,-,Acetyltransf_1,False
dsbE~~~trxA~~~scsD,dsbE~~~trxA~~~scsD,1045856.EcWSU1_03024,1.5e-106,308.0,"COG0526@1|root,COG0526@2|Bacteria,1RHPC@1224|Proteobacteria,1S4C9@1236|Gammaproteobacteria",2|Bacteria,CO,COG0526 Thiol-disulfide isomerase and thioredoxins,scsD,-,-,ko:K03671,"ko04621,ko05418,map04621,map05418",-,-,-,"ko00000,ko00001,ko03110",-,-,-,"AhpC-TSA,Redoxin,Thioredoxin",False
group_42462,group_42462,590409.Dd586_3223,1.66e-16,71.2,"2EV9Y@1|root,33NQK@2|Bacteria,1NIBY@1224|Proteobacteria,1SJH7@1236|Gammaproteobacteria,2JF76@204037|Dickeya",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_37228,group_37228,932677.PAJ_1278,4.24e-98,288.0,"COG1595@1|root,COG1595@2|Bacteria,1N00E@1224|Proteobacteria,1S90I@1236|Gammaproteobacteria,3W058@53335|Pantoea",2|Bacteria,K,Belongs to the sigma-70 factor family. ECF subfamily,sigK,"GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0008150,GO:0010468,GO:0010565,GO:0016020,GO:0019216,GO:0019217,GO:0019222,GO:0030312,GO:0031323,GO:0044464,GO:0050789,GO:0050794,GO:0060255,GO:0062012,GO:0065007,GO:0071944,GO:0080090",-,ko:K03088,-,-,-,-,"ko00000,ko03021",-,-,-,"Sigma70_r2,Sigma70_r4,Sigma70_r4_2",False
purR~~~lacI~~~thuR,purR~~~lacI~~~thuR,716541.ECL_05079,1.68e-228,630.0,"COG1609@1|root,COG1609@2|Bacteria,1P1Q3@1224|Proteobacteria,1RRPZ@1236|Gammaproteobacteria,3X3PP@547|Enterobacter",2|Bacteria,K,helix_turn _helix lactose operon repressor,aglR,-,-,ko:K02529,-,-,-,-,"ko00000,ko03000",-,-,-,"LacI,Peripla_BP_1,Peripla_BP_3",False
gspL~~~epsL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_32894,group_32894,1045856.EcWSU1_02407,1.94e-18,76.3,"2DR70@1|root,33AGH@2|Bacteria,1NGXN@1224|Proteobacteria,1SGH7@1236|Gammaproteobacteria,3X2WJ@547|Enterobacter",2|Bacteria,S,Protein of unknown function (DUF2474),-,-,-,-,-,-,-,-,-,-,-,-,DUF2474,False
group_40563,group_40563,1045856.EcWSU1_00456,7.1100000000000015e-308,842.0,"COG1299@1|root,COG1445@1|root,COG1299@2|Bacteria,COG1445@2|Bacteria,1MXFN@1224|Proteobacteria,1RMZC@1236|Gammaproteobacteria,3X0XP@547|Enterobacter",2|Bacteria,G,"PTS system, fructose subfamily, IIC subunit",fryC,"GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0008150,GO:0008643,GO:0009401,GO:0015144,GO:0016020,GO:0016740,GO:0016772,GO:0016773,GO:0022804,GO:0022857,GO:0034219,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:0090563","2.7.1.195,2.7.1.202","ko:K02768,ko:K02769,ko:K02770,ko:K11198,ko:K11199,ko:K11200,ko:K11203","ko00051,ko01100,ko01120,ko02060,map00051,map01100,map01120,map02060","M00273,M00305,M00306","R03232,R11169","RC00017,RC03206","ko00000,ko00001,ko00002,ko01000,ko02000","4.A.2.1,4.A.2.1.3",-,-,"PTS_EIIA_2,PTS_EIIC,PTS_IIB",False
group_40654,group_40654,1045856.EcWSU1_03810,2.49e-301,820.0,"COG4225@1|root,COG4225@2|Bacteria,1NQTS@1224|Proteobacteria,1RRKB@1236|Gammaproteobacteria,3X003@547|Enterobacter",2|Bacteria,S,Glycosyl Hydrolase Family 88,ugl,-,3.2.1.180,ko:K18581,-,-,R10867,"RC00049,RC02427","ko00000,ko01000",-,GH88,-,Glyco_hydro_88,False
group_39920,group_39920,1045856.EcWSU1_04478,7.05e-178,498.0,"COG1349@1|root,COG1349@2|Bacteria,1MUJG@1224|Proteobacteria,1RQW5@1236|Gammaproteobacteria,3X4A5@547|Enterobacter",2|Bacteria,K,Transcriptional regulator,yihW,"GO:0006139,GO:0006351,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0018130,GO:0019438,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0046483,GO:0071704,GO:0090304,GO:0097659,GO:1901360,GO:1901362,GO:1901576",-,ko:K02444,-,-,-,-,"ko00000,ko03000",-,-,-,"DeoRC,HTH_DeoR",False
group_39418,group_39418,1045856.EcWSU1_03028,0.0,1014.0,"COG0489@1|root,COG3206@1|root,COG0489@2|Bacteria,COG3206@2|Bacteria,1MVI9@1224|Proteobacteria,1RNB0@1236|Gammaproteobacteria,3X34W@547|Enterobacter",2|Bacteria,M,G-rich domain on putative tyrosine kinase,wzc,"GO:0003674,GO:0003824,GO:0004672,GO:0004713,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016021,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0018108,GO:0018193,GO:0018212,GO:0019538,GO:0031224,GO:0036211,GO:0038083,GO:0042802,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044425,GO:0044464,GO:0046777,GO:0071704,GO:0071944,GO:0140096,GO:1901564",-,ko:K16692,-,-,-,-,"ko00000,ko01000,ko01001",-,-,-,"AAA_31,GNVR,Wzz",False
group_40752,group_40752,1399774.JDWH01000006_gene1413,0.0,1428.0,"COG3188@1|root,COG3188@2|Bacteria,1MUHE@1224|Proteobacteria,1RMPU@1236|Gammaproteobacteria,3X330@547|Enterobacter",2|Bacteria,NU,"COG3188 P pilus assembly protein, porin PapC",-,-,-,ko:K07347,"ko05133,map05133",-,-,-,"ko00000,ko00001,ko02000,ko02035,ko02044",1.B.11.3,-,-,"PapC_C,PapC_N,Usher",False
yiaT~~~mipA~~~ompV,yiaT~~~mipA~~~ompV,573.JG24_12115,1.37e-152,433.0,"COG3713@1|root,COG3713@2|Bacteria,1R98Q@1224|Proteobacteria,1RUK6@1236|Gammaproteobacteria",2|Bacteria,M,MltA-interacting MipA family protein,ompV,-,-,ko:K07274,-,-,-,-,"ko00000,ko02000",9.B.99.1,-,-,MipA,False
yagH,yagH,716541.ECL_00676,0.0,1128.0,"COG3507@1|root,COG3507@2|Bacteria,1NNX4@1224|Proteobacteria,1RYTM@1236|Gammaproteobacteria,3X36Q@547|Enterobacter",2|Bacteria,G,Belongs to the glycosyl hydrolase 43 family,xynB,-,"3.2.1.37,3.2.1.55","ko:K01198,ko:K01209","ko00520,ko01100,map00520,map01100",-,"R01433,R01762",RC00467,"ko00000,ko00001,ko01000",-,"GH43,GH51",-,Glyco_hydro_43,False
phnA,phnA,701347.Entcl_4065,5.38e-78,231.0,"COG2824@1|root,COG2824@2|Bacteria,1RGUU@1224|Proteobacteria,1S60W@1236|Gammaproteobacteria,3X2HB@547|Enterobacter",2|Bacteria,P,Alkylphosphonate utilization operon protein PhnA,phnA,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0044424,GO:0044444,GO:0044464",-,ko:K06193,"ko01120,map01120",-,-,-,ko00000,-,-,-,"PhnA,PhnA_Zn_Ribbon",False
group_45595,group_45595,66269.NL54_11850,0.0,1154.0,"COG3250@1|root,COG3250@2|Bacteria,1NYBH@1224|Proteobacteria,1RZPC@1236|Gammaproteobacteria,3W1MK@53335|Pantoea",2|Bacteria,G,Belongs to the glycosyl hydrolase 2 family,manB3,-,3.2.1.25,ko:K01192,"ko00511,ko04142,map00511,map04142",-,-,-,"ko00000,ko00001,ko01000",-,-,-,"Glyco_hydro_2,Glyco_hydro_2_C,Glyco_hydro_2_N,Laminin_G_3",False
group_45785,group_45785,640513.Entas_2233,2.38e-260,717.0,"COG0624@1|root,COG0624@2|Bacteria,1MVUX@1224|Proteobacteria,1RPPD@1236|Gammaproteobacteria,3X0SR@547|Enterobacter",2|Bacteria,E,Peptidase family M28,amaB,"GO:0003674,GO:0005488,GO:0005515,GO:0042802","3.5.1.6,3.5.1.87,3.5.3.9","ko:K02083,ko:K06016","ko00230,ko00240,ko01100,ko01120,map00230,map00240,map01100,map01120",M00046,"R00905,R02423,R04666","RC00064,RC00096","ko00000,ko00001,ko00002,ko01000,ko01002",-,-,-,"M20_dimer,Peptidase_M20,Peptidase_M28",False
dctQ,dctQ,1218086.BBNB01000003_gene2358,2.35e-265,734.0,"COG1593@1|root,COG1593@2|Bacteria,1MU0F@1224|Proteobacteria,1RNAM@1236|Gammaproteobacteria,3WXFD@544|Citrobacter",2|Bacteria,G,"Tripartite ATP-independent periplasmic transporter, DctM component",dctM,-,-,-,-,-,-,-,-,-,-,-,DctM,False
mnaT~~~yjaB,mnaT~~~yjaB,716541.ECL_00099,7.159999999999999e-95,280.0,"COG0454@1|root,COG0456@2|Bacteria,1RI35@1224|Proteobacteria,1S66W@1236|Gammaproteobacteria,3X42F@547|Enterobacter",2|Bacteria,K,Acetyltransferase (GNAT) domain,yjaB,-,-,ko:K03827,-,-,-,-,"ko00000,ko01000",-,-,-,Acetyltransf_10,False
ygaP~~~pspE,ygaP~~~pspE,1045856.EcWSU1_03481,2.830000000000001e-109,316.0,"COG0607@1|root,COG0607@2|Bacteria,1RDIR@1224|Proteobacteria,1S3VJ@1236|Gammaproteobacteria,3X2D6@547|Enterobacter",2|Bacteria,P,Protein of unknown function (DUF2892),ygaP,"GO:0003674,GO:0003824,GO:0004792,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0016020,GO:0016021,GO:0016740,GO:0016782,GO:0016783,GO:0031224,GO:0031226,GO:0044425,GO:0044459,GO:0044464,GO:0071944",-,-,-,-,-,-,-,-,-,-,"DUF2892,Rhodanese",False
arnT,arnT,640513.Entas_4172,0.0,948.0,"COG1807@1|root,COG1807@2|Bacteria,1NMIZ@1224|Proteobacteria,1RMA2@1236|Gammaproteobacteria,3X0DV@547|Enterobacter",2|Bacteria,M,Catalyzes the transfer of the L-Ara4N moiety of the glycolipid undecaprenyl phosphate-alpha-L-Ara4N to lipid A. The modified arabinose is attached to lipid A and is required for resistance to polymyxin and cationic antimicrobial peptides,arnT,"GO:0000271,GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0005975,GO:0005976,GO:0006629,GO:0008150,GO:0008152,GO:0008610,GO:0008653,GO:0009058,GO:0009059,GO:0009103,GO:0009987,GO:0010035,GO:0010038,GO:0010039,GO:0010041,GO:0016020,GO:0016051,GO:0016740,GO:0016757,GO:0016763,GO:0033692,GO:0034637,GO:0034645,GO:0042221,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044262,GO:0044264,GO:0044464,GO:0050896,GO:0071704,GO:0071944,GO:1901135,GO:1901137,GO:1901576,GO:1903509",2.4.2.43,ko:K07264,"ko01503,map01503",M00721,"R09773,R09774,R09781",RC00005,"ko00000,ko00001,ko00002,ko01000,ko01003,ko01005",-,-,iEcHS_1320.EcHS_A2402,"PMT,PMT_2",False
group_45804,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_44337,group_44337,716541.ECL_02053,4.92e-85,255.0,"2DMPG@1|root,32SVV@2|Bacteria,1N3GD@1224|Proteobacteria,1S933@1236|Gammaproteobacteria,3X2QY@547|Enterobacter",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_30907,group_30907,1045856.EcWSU1_04068,2.42e-156,441.0,"COG3338@1|root,COG3338@2|Bacteria,1PEA6@1224|Proteobacteria,1RSM9@1236|Gammaproteobacteria,3X387@547|Enterobacter",2|Bacteria,P,Eukaryotic-type carbonic anhydrase,cah,-,4.2.1.1,ko:K01674,"ko00910,map00910",-,"R00132,R10092",RC02807,"ko00000,ko00001,ko01000",-,-,-,Carb_anhydrase,False
group_34604,group_34604,1399774.JDWH01000002_gene3065,0.0,982.0,"COG3517@1|root,COG3517@2|Bacteria,1MU5C@1224|Proteobacteria,1RNP7@1236|Gammaproteobacteria,3X0FE@547|Enterobacter",2|Bacteria,S,"Type VI secretion protein, EvpB/VC_A0108, tail sheath",impC,-,-,ko:K11900,"ko02025,map02025",M00334,-,-,"ko00000,ko00001,ko00002,ko02044",3.A.23.1,-,-,VipB,False
group_45935,group_45935,1045856.EcWSU1_02242,5.749999999999999e-68,207.0,"2CU0I@1|root,32SUF@2|Bacteria,1N43R@1224|Proteobacteria,1SBBN@1236|Gammaproteobacteria",2|Bacteria,-,-,VPA1614,-,-,-,-,-,-,-,-,-,-,-,-,False
group_43746,group_43746,716541.ECL_02665,0.0,905.0,"COG0402@1|root,COG0402@2|Bacteria,1MUPT@1224|Proteobacteria,1SYCI@1236|Gammaproteobacteria,3X31D@547|Enterobacter",2|Bacteria,F,Amidohydrolase family,guaD,"GO:0003674,GO:0003824,GO:0005488,GO:0006139,GO:0006144,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008270,GO:0008892,GO:0009112,GO:0009987,GO:0016787,GO:0016810,GO:0016813,GO:0016814,GO:0018756,GO:0019239,GO:0034641,GO:0043167,GO:0043169,GO:0044237,GO:0044238,GO:0044281,GO:0046098,GO:0046483,GO:0046872,GO:0046914,GO:0055086,GO:0071704,GO:0072521,GO:1901360,GO:1901564",3.5.4.3,ko:K01487,"ko00230,ko01100,map00230,map01100",-,R01676,RC00204,"ko00000,ko00001,ko01000",-,-,"iEC55989_1330.EC55989_3170,iECED1_1282.ECED1_3343,iECIAI1_1343.ECIAI1_3003,iECSE_1348.ECSE_3147",Amidohydro_1,False
hisJ~~~glnH,hisJ~~~glnH,1399774.JDWH01000003_gene1239,1.54e-181,507.0,"COG0834@1|root,COG0834@2|Bacteria,1MVT6@1224|Proteobacteria,1RMG5@1236|Gammaproteobacteria,3X225@547|Enterobacter",2|Bacteria,ET,belongs to the bacterial solute-binding protein 3 family,fliY_2,-,-,ko:K02030,-,M00236,-,-,"ko00000,ko00002,ko02000",3.A.1.3,-,-,SBP_bac_3,False
group_38448,group_38448,716541.ECL_02270,4.41e-37,126.0,"293KW@1|root,2ZR2T@2|Bacteria,1P4UU@1224|Proteobacteria,1SU28@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_46350,group_46350,1399774.JDWH01000003_gene1107,1.2599999999999999e-304,833.0,"COG0477@1|root,COG0477@2|Bacteria,1MU46@1224|Proteobacteria,1RNC9@1236|Gammaproteobacteria,3X35G@547|Enterobacter",2|Bacteria,EGP,Major facilitator superfamily,ydfJ,"GO:0003674,GO:0005215,GO:0005216,GO:0005261,GO:0005267,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006813,GO:0008150,GO:0008324,GO:0009987,GO:0015075,GO:0015077,GO:0015079,GO:0015267,GO:0015318,GO:0015672,GO:0016020,GO:0022803,GO:0022838,GO:0022857,GO:0022890,GO:0030001,GO:0034220,GO:0044464,GO:0046873,GO:0051179,GO:0051234,GO:0055085,GO:0071804,GO:0071805,GO:0071944,GO:0098655,GO:0098660,GO:0098662",-,"ko:K03288,ko:K03761,ko:K03762,ko:K08172,ko:K08173",-,-,-,-,"ko00000,ko02000","2.A.1.6,2.A.1.6.1,2.A.1.6.2,2.A.1.6.4,2.A.1.6.6,2.A.1.6.7",-,-,"MFS_1,Sugar_tr",False
araC~~~soxS~~~yeaM,araC~~~soxS~~~yeaM,1399774.JDWH01000005_gene151,1.38e-164,463.0,"COG1917@1|root,COG2207@1|root,COG1917@2|Bacteria,COG2207@2|Bacteria,1P1FH@1224|Proteobacteria,1T1HH@1236|Gammaproteobacteria,3X00Y@547|Enterobacter",2|Bacteria,K,AraC-like ligand binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"AraC_binding,Cupin_2,HTH_18",False
yfiL,yfiL,640513.Entas_3312,6.94e-69,209.0,"2ED5M@1|root,3372C@2|Bacteria,1N2Z7@1224|Proteobacteria,1SEVD@1236|Gammaproteobacteria,3X3UG@547|Enterobacter",2|Bacteria,S,Protein of unknown function (DUF2799),yfiL,-,-,-,-,-,-,-,-,-,-,-,DUF2799,False
group_37119,group_37119,1045856.EcWSU1_03137,0.0,934.0,"COG3333@1|root,COG3333@2|Bacteria,1MUKR@1224|Proteobacteria,1RMQB@1236|Gammaproteobacteria",2|Bacteria,S,Tripartite tricarboxylate transporter TctA,tctA,-,-,ko:K07793,"ko02020,map02020",-,-,-,"ko00000,ko00001,ko02000",2.A.80.1,-,-,TctA,False
hisIE,hisIE,1045856.EcWSU1_02952,5.71e-138,390.0,"COG0139@1|root,COG0140@1|root,COG0139@2|Bacteria,COG0140@2|Bacteria,1MW67@1224|Proteobacteria,1RMV4@1236|Gammaproteobacteria,3X1VT@547|Enterobacter",2|Bacteria,E,Histidine biosynthesis bifunctional protein hisIE,hisI,"GO:0000105,GO:0000287,GO:0003674,GO:0003824,GO:0004635,GO:0004636,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006547,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009605,GO:0009607,GO:0009987,GO:0016053,GO:0016462,GO:0016787,GO:0016810,GO:0016814,GO:0016817,GO:0016818,GO:0018130,GO:0019238,GO:0019438,GO:0019752,GO:0030312,GO:0034641,GO:0040007,GO:0043167,GO:0043169,GO:0043207,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044403,GO:0044419,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046483,GO:0046872,GO:0050896,GO:0051701,GO:0051704,GO:0051707,GO:0052803,GO:0071704,GO:0071944,GO:0075136,GO:0075139,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607","3.5.4.19,3.5.4.25,3.6.1.31,5.3.1.16","ko:K01496,ko:K01497,ko:K01523,ko:K01814,ko:K11755","ko00340,ko00740,ko00790,ko01100,ko01110,ko01230,ko02024,map00340,map00740,map00790,map01100,map01110,map01230,map02024","M00026,M00125","R00425,R04035,R04037,R04640","RC00002,RC00293,RC00945,RC01055,RC02504","ko00000,ko00001,ko00002,ko01000",-,-,"iECNA114_1301.ECNA114_0880,iECW_1372.ECW_m2186,iEKO11_1354.EKO11_1768,iHN637.CLJU_RS05760,iSB619.SA_RS14110,iUMN146_1321.UM146_06665,iWFL_1372.ECW_m2186","His_biosynth,PRA-CH,PRA-PH",False
sitB,sitB,399742.Ent638_1112,8.210000000000001e-167,469.0,"COG1121@1|root,COG1121@2|Bacteria,1MW47@1224|Proteobacteria,1RS5Y@1236|Gammaproteobacteria,3X0C9@547|Enterobacter",2|Bacteria,P,ATPases associated with a variety of cellular activities,sitB,"GO:0008150,GO:0009987,GO:0010035,GO:0010038,GO:0010039,GO:0042221,GO:0050896,GO:0051716,GO:0070887,GO:0071241,GO:0071248,GO:0071281",-,"ko:K02074,ko:K09817,ko:K09820,ko:K11603,ko:K11607,ko:K11710","ko02010,ko02020,map02010,map02020","M00242,M00243,M00244,M00316,M00317,M00319",-,-,"ko00000,ko00001,ko00002,ko01000,ko02000","3.A.1.15,3.A.1.15.1,3.A.1.15.3,3.A.1.15.5,3.A.1.15.7,3.A.1.15.9",-,"iSBO_1134.SBO_1692,iSbBS512_1146.SbBS512_E1611",ABC_tran,False
