Gene,allele,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs,phylon_exclusive
pxpB,pxpB,716541.ECL_03016,6.08e-145,409.0,"COG2049@1|root,COG2049@2|Bacteria,1MWRB@1224|Proteobacteria,1RQIQ@1236|Gammaproteobacteria,3X19D@547|Enterobacter",2|Bacteria,E,Allophanate hydrolase subunit 1,kipI,-,3.5.1.54,"ko:K01457,ko:K06351,ko:K07160","ko00220,ko00791,ko01100,ko01120,map00220,map00791,map01100,map01120",-,R00005,RC02756,"ko00000,ko00001,ko01000",-,-,-,CT_C_D,False
group_24005,group_24005,1399774.JDWH01000018_gene541,1.6000000000000002e-185,517.0,"COG1173@1|root,COG1173@2|Bacteria,1MUG0@1224|Proteobacteria,1RN08@1236|Gammaproteobacteria,3X49U@547|Enterobacter",2|Bacteria,EP,N-terminal TM domain of oligopeptide transport permease C,XK27_07250,-,-,"ko:K02034,ko:K12370,ko:K13891,ko:K15582","ko01501,ko02010,ko02024,map01501,map02010,map02024","M00239,M00324,M00348,M00439",-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.5,3.A.1.5.1,3.A.1.5.11,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25",-,-,"BPD_transp_1,OppC_N",False
group_37857,group_37857,640513.Entas_0868,1.89e-199,556.0,"COG2175@1|root,COG2175@2|Bacteria,1MV5K@1224|Proteobacteria,1RQRU@1236|Gammaproteobacteria,3X250@547|Enterobacter",2|Bacteria,Q,PFAM Taurine catabolism dioxygenase TauD TfdA,tauD,"GO:0000907,GO:0000908,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006790,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0016491,GO:0016705,GO:0016706,GO:0044237,GO:0044248,GO:0044273,GO:0044424,GO:0044464,GO:0051213,GO:0055114",1.14.11.17,ko:K03119,"ko00430,ko00920,map00430,map00920",-,R05320,RC01331,"ko00000,ko00001,ko01000",-,-,"iB21_1397.B21_00322,iECBD_1354.ECBD_3293,iECB_1328.ECB_00318,iECD_1391.ECD_00318,iECH74115_1262.ECH74115_0443,iECSP_1301.ECSP_0431,iECs_1301.ECs0422,iETEC_1333.ETEC_0422,iEcolC_1368.EcolC_3260,iG2583_1286.G2583_0480,iJN746.PP_0230,iZ_1308.Z0467",TauD,False
group_42938,group_42938,1045856.EcWSU1_03861,2.19e-99,290.0,"COG3499@1|root,COG3499@2|Bacteria,1MZJ7@1224|Proteobacteria,1S3NI@1236|Gammaproteobacteria,3X34G@547|Enterobacter",2|Bacteria,S,Phage P2 GpU,gpU,-,-,ko:K06906,-,-,-,-,ko00000,-,-,-,Phage_P2_GpU,False
group_37705,group_37705,716541.ECL_05096,2.43e-22,102.0,"COG0657@1|root,COG0657@2|Bacteria,1NEXK@1224|Proteobacteria,1RNNH@1236|Gammaproteobacteria,3X0K7@547|Enterobacter",2|Bacteria,I,alpha/beta hydrolase fold,aes,-,-,ko:K01066,-,-,-,-,"ko00000,ko01000",-,-,-,Abhydrolase_3,False
group_31866,group_31866,640513.Entas_3334,0.0,1657.0,"COG0474@1|root,COG0474@2|Bacteria,1MUU5@1224|Proteobacteria,1RMYC@1236|Gammaproteobacteria,3X3G4@547|Enterobacter",2|Bacteria,P,"ATPase, P-type (transporting), HAD superfamily, subfamily IC",ctpF,-,3.6.3.8,ko:K01537,-,-,-,-,"ko00000,ko01000",3.A.3.2,-,-,"Cation_ATPase,Cation_ATPase_C,Cation_ATPase_N,E1-E2_ATPase,Hydrolase,Hydrolase_3",False
tssC~~~tssC1~~~evpB~~~tssA1~~~vasL,tssC~~~tssC1~~~evpB~~~tssA1~~~vasL,1399774.JDWH01000018_gene550,5.97e-239,694.0,"COG3517@1|root,COG3517@2|Bacteria,1MU5C@1224|Proteobacteria,1RNP7@1236|Gammaproteobacteria,3WZZE@547|Enterobacter",2|Bacteria,S,type VI secretion protein,-,-,-,ko:K11900,"ko02025,map02025",M00334,-,-,"ko00000,ko00001,ko00002,ko02044",3.A.23.1,-,-,VipB,False
group_22429,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_22587,group_22587,640513.Entas_4006,5.1300000000000006e-70,212.0,"2D7FD@1|root,32TNY@2|Bacteria,1NAHU@1224|Proteobacteria,1S9DD@1236|Gammaproteobacteria,3X2NI@547|Enterobacter",2|Bacteria,S,Domain of unknown function (DUF1992),yhdN,-,-,-,-,-,-,-,-,-,-,-,DUF1992,False
group_43522,group_43522,1028307.EAE_02545,1.95e-208,582.0,"COG0753@1|root,COG0753@2|Bacteria,1MUXZ@1224|Proteobacteria,1RNE7@1236|Gammaproteobacteria,3X29M@547|Enterobacter",2|Bacteria,C,Has an organic peroxide-dependent peroxidase activity,srpA,-,1.11.1.6,ko:K03781,"ko00380,ko00630,ko01110,ko01130,ko01200,ko04011,ko04016,ko04068,ko04146,ko04211,ko04212,ko04213,ko05014,map00380,map00630,map01110,map01130,map01200,map04011,map04016,map04068,map04146,map04211,map04212,map04213,map05014",M00532,"R00009,R00602,R02670","RC00034,RC00767,RC02141,RC02755","ko00000,ko00001,ko00002,ko01000",-,-,-,Catalase,False
group_35110,group_35110,1045856.EcWSU1_03668,7.44e-264,725.0,"COG1840@1|root,COG1840@2|Bacteria,1MY20@1224|Proteobacteria,1RMBC@1236|Gammaproteobacteria,3X26P@547|Enterobacter",2|Bacteria,P,Bacterial extracellular solute-binding protein,afuA,-,-,ko:K02012,"ko02010,map02010",M00190,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.10,-,-,"SBP_bac_11,SBP_bac_6,SBP_bac_8",False
iolG,iolG,1045856.EcWSU1_03315,9.9e-240,658.0,"COG0673@1|root,COG0673@2|Bacteria,1MV7C@1224|Proteobacteria,1RSE0@1236|Gammaproteobacteria",2|Bacteria,E,2-dehydrogenase,idhA,-,"1.1.1.18,1.1.1.369",ko:K00010,"ko00521,ko00562,ko01100,ko01120,ko01130,map00521,map00562,map01100,map01120,map01130",-,"R01183,R09951",RC00182,"ko00000,ko00001,ko01000",-,-,-,"GFO_IDH_MocA,GFO_IDH_MocA_C",False
group_41923,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
ydiV~~~eAL,ydiV~~~eAL,1045856.EcWSU1_02739,0.0,1041.0,"COG4943@1|root,COG4943@2|Bacteria,1MZ0T@1224|Proteobacteria,1RPIS@1236|Gammaproteobacteria,3X02U@547|Enterobacter",2|Bacteria,T,CSS motif domain associated with EAL,adrB,-,3.1.4.52,ko:K21090,"ko02026,map02026",-,-,-,"ko00000,ko00001,ko01000",-,-,-,"CSS-motif,EAL",False
group_38770,group_38770,716541.ECL_01385,1.22e-71,217.0,"2E0ZW@1|root,32WG2@2|Bacteria,1N3UN@1224|Proteobacteria,1S9N9@1236|Gammaproteobacteria,3X3X3@547|Enterobacter",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
yagE~~~dapA,yagE~~~dapA,716541.ECL_04461,1.07e-195,543.0,"COG0329@1|root,COG0329@2|Bacteria,1MU77@1224|Proteobacteria,1RS30@1236|Gammaproteobacteria,3X314@547|Enterobacter",2|Bacteria,EM,Belongs to the DapA family,dapA4,-,4.3.3.7,ko:K01714,"ko00261,ko00300,ko01100,ko01110,ko01120,ko01130,ko01230,map00261,map00300,map01100,map01110,map01120,map01130,map01230","M00016,M00525,M00526,M00527",R10147,"RC03062,RC03063","ko00000,ko00001,ko00002,ko01000",-,-,-,DHDPS,False
group_40273,group_40273,716541.ECL_04316,1.06e-78,238.0,"2EENA@1|root,338G7@2|Bacteria,1MYF8@1224|Proteobacteria,1S8IG@1236|Gammaproteobacteria,3X3XI@547|Enterobacter",2|Bacteria,S,PgaD-like protein,pgaD,"GO:0005575,GO:0005623,GO:0005886,GO:0007155,GO:0008150,GO:0009987,GO:0016020,GO:0022610,GO:0031589,GO:0042710,GO:0043708,GO:0044464,GO:0044764,GO:0051704,GO:0071944,GO:0090605",-,ko:K11937,"ko02026,map02026",-,-,-,"ko00000,ko00001",-,-,-,PgaD,False
flgC,flgC,716541.ECL_02564,4.06e-84,249.0,"COG1558@1|root,COG1558@2|Bacteria,1RHI3@1224|Proteobacteria,1S653@1236|Gammaproteobacteria,3X29T@547|Enterobacter",2|Bacteria,N,Belongs to the flagella basal body rod proteins family,flgC,"GO:0001539,GO:0005575,GO:0005623,GO:0006928,GO:0008150,GO:0009288,GO:0009424,GO:0009425,GO:0009987,GO:0040011,GO:0042995,GO:0043226,GO:0043228,GO:0044422,GO:0044461,GO:0044463,GO:0044464,GO:0048870,GO:0051179,GO:0051674,GO:0071973,GO:0071978,GO:0097588",-,ko:K02388,"ko02040,map02040",-,-,-,"ko00000,ko00001,ko02035",-,-,-,"Flg_bb_rod,Flg_bbr_C",False
group_33202,group_33202,640513.Entas_4183,1.31e-79,237.0,"COG1226@1|root,32YV7@2|Bacteria,1PY9W@1224|Proteobacteria,1RTXH@1236|Gammaproteobacteria,3X3SW@547|Enterobacter",2|Bacteria,P,Ion channel,-,-,-,-,-,-,-,-,-,-,-,-,Ion_trans_2,False
group_35420,group_35420,716541.ECL_02653,3.53e-150,423.0,"COG0765@1|root,COG0765@2|Bacteria,1MX2Y@1224|Proteobacteria,1RNQX@1236|Gammaproteobacteria,3X1SC@547|Enterobacter",2|Bacteria,P,amino acid ABC transporter,-,-,-,ko:K02029,-,M00236,-,-,"ko00000,ko00002,ko02000",3.A.1.3,-,-,BPD_transp_1,False
group_43282,group_43282,1399774.JDWH01000003_gene1064,6.17e-98,287.0,"COG1846@1|root,COG1846@2|Bacteria,1RFUJ@1224|Proteobacteria,1SXP0@1236|Gammaproteobacteria,3X421@547|Enterobacter",2|Bacteria,K,helix_turn_helix multiple antibiotic resistance protein,pecS,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464",-,ko:K12262,-,-,-,-,ko00000,-,-,-,"MarR,MarR_2",False
tar~~~fbp,tar~~~fbp,716541.ECL_00635,1.39e-291,811.0,"COG0840@1|root,COG0840@2|Bacteria,1MU9B@1224|Proteobacteria,1RMH0@1236|Gammaproteobacteria,3X1IK@547|Enterobacter",2|Bacteria,NT,Methyl-accepting chemotaxis-like domains (chemotaxis sensory transducer).,tar,-,-,"ko:K03406,ko:K05874,ko:K05875,ko:K05876,ko:K05877","ko02020,ko02030,map02020,map02030",-,-,-,"ko00000,ko00001,ko02035",-,-,-,"HAMP,MCPsignal,TarH",False
ytcJ~~~aepA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
rpsH,rpsH,1045856.EcWSU1_04108,7.15e-74,223.0,"COG0096@1|root,COG0096@2|Bacteria,1RDG3@1224|Proteobacteria,1S452@1236|Gammaproteobacteria,3X2C1@547|Enterobacter",2|Bacteria,J,"One of the primary rRNA binding proteins, it binds directly to 16S rRNA central domain where it helps coordinate assembly of the platform of the 30S subunit",rpsH,"GO:0000028,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009894,GO:0009987,GO:0010467,GO:0010468,GO:0010608,GO:0015935,GO:0016043,GO:0019219,GO:0019222,GO:0019538,GO:0019843,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0031323,GO:0031329,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0042254,GO:0042255,GO:0042274,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043487,GO:0043488,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0061013,GO:0065003,GO:0065007,GO:0065008,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0080090,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1903311,GO:1990904",-,ko:K02994,"ko03010,map03010","M00178,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_S8,False
group_44485,group_44485,1045856.EcWSU1_02192,5.159999999999999e-104,300.0,"COG0454@1|root,COG0456@2|Bacteria,1MZUT@1224|Proteobacteria,1S40P@1236|Gammaproteobacteria,3X2IN@547|Enterobacter",2|Bacteria,K,Acetyltransferase (GNAT) domain,ats,-,-,-,-,-,-,-,-,-,-,-,Acetyltransf_1,False
group_37692,group_37692,1399774.JDWH01000004_gene3911,1.47e-239,662.0,"COG3203@1|root,COG3203@2|Bacteria,1MVRY@1224|Proteobacteria,1RNBS@1236|Gammaproteobacteria,3X0XU@547|Enterobacter",2|Bacteria,M,Belongs to the Gram-negative porin family,ompC,"GO:0005575,GO:0005623,GO:0006810,GO:0006811,GO:0006820,GO:0006869,GO:0006950,GO:0006974,GO:0008150,GO:0009279,GO:0009987,GO:0010876,GO:0015711,GO:0015748,GO:0015914,GO:0016020,GO:0016021,GO:0019867,GO:0030312,GO:0030313,GO:0031224,GO:0031230,GO:0031975,GO:0033036,GO:0033554,GO:0044425,GO:0044462,GO:0044464,GO:0045203,GO:0050896,GO:0051179,GO:0051234,GO:0051716,GO:0071702,GO:0071944",-,"ko:K09475,ko:K09476,ko:K11929,ko:K14062","ko01501,ko02020,map01501,map02020",M00746,-,-,"ko00000,ko00001,ko00002,ko01504,ko02000","1.B.1.1,1.B.1.1.1,1.B.1.1.2,1.B.1.1.3",-,"iEC042_1314.EC042_2456,iUMNK88_1353.UMNK88_2764",Porin_1,False
eAL~~~yahA,eAL~~~yahA,399742.Ent638_1089,4.24e-267,743.0,"COG2200@1|root,COG2200@2|Bacteria,1N299@1224|Proteobacteria,1RNP4@1236|Gammaproteobacteria,3X31Q@547|Enterobacter",2|Bacteria,T,CSS motif domain associated with EAL,ycgG,"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944",3.1.4.52,ko:K13244,-,-,R08991,RC00296,"ko00000,ko01000",-,-,-,"CSS-motif,CoA_binding_3,EAL,GGDEF,Polysacc_synt_2",False
group_19201,group_19201,642227.HA49_16210,2.75e-151,426.0,"COG1335@1|root,COG1335@2|Bacteria,1MU5N@1224|Proteobacteria,1RPGX@1236|Gammaproteobacteria",2|Bacteria,Q,Hydrolase,ycaC,-,-,-,-,-,-,-,-,-,-,-,Isochorismatase,False
group_47347,group_47347,1045856.EcWSU1_02071,0.0,1811.0,"COG0841@1|root,COG0841@2|Bacteria,1MU48@1224|Proteobacteria,1RMBN@1236|Gammaproteobacteria,3X33R@547|Enterobacter",2|Bacteria,V,AcrB/AcrD/AcrF family,czcA,-,-,"ko:K18138,ko:K18303","ko01501,ko01503,map01501,map01503","M00642,M00647,M00699,M00718",-,-,"ko00000,ko00001,ko00002,ko01504,ko02000","2.A.6.2,2.A.6.2.17",-,-,ACR_tran,False
lysR~~~soxR~~~cmpR,lysR~~~soxR~~~cmpR,1045856.EcWSU1_03302,1.43e-176,496.0,"COG0583@1|root,COG0583@2|Bacteria,1NSNV@1224|Proteobacteria,1RPNG@1236|Gammaproteobacteria,3X260@547|Enterobacter",2|Bacteria,K,Transcriptional regulator,cysL_1,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate",False
group_39972,group_39972,1399774.JDWH01000007_gene1672,2.15e-148,423.0,"COG1670@1|root,COG1670@2|Bacteria,1MXEE@1224|Proteobacteria,1S2G5@1236|Gammaproteobacteria,3X37M@547|Enterobacter",2|Bacteria,J,Acetyltransferase (GNAT) domain,rimL,-,-,-,-,-,-,-,-,-,-,-,Acetyltransf_3,False
yciW1~~~ahpD~~~ssuD,yciW1~~~ahpD~~~ssuD,1399774.JDWH01000002_gene3288,1.39e-236,667.0,"COG2128@1|root,COG4950@1|root,COG2128@2|Bacteria,COG4950@2|Bacteria,1R5AT@1224|Proteobacteria,1SYHM@1236|Gammaproteobacteria,3X01Z@547|Enterobacter",2|Bacteria,O,Antioxidant protein with alkyl hydroperoxidase activity. Required for the reduction of the AhpC active site cysteine residues and for the regeneration of the AhpC enzyme activity,-,-,-,ko:K07452,-,-,-,-,"ko00000,ko01000,ko02048",-,-,-,"AAA_5,CMD",False
group_46010,group_46010,1399774.JDWH01000003_gene1038,5.94e-105,305.0,"COG3572@1|root,COG3572@2|Bacteria,1RKWZ@1224|Proteobacteria,1T1V5@1236|Gammaproteobacteria,3X28S@547|Enterobacter",2|Bacteria,H,ergothioneine biosynthetic process,-,-,-,-,-,-,-,-,-,-,-,-,Chalcone_3,False
group_29931,group_29931,716541.ECL_02634,7.32e-98,285.0,"COG1733@1|root,COG1733@2|Bacteria,1RIZT@1224|Proteobacteria,1S6ZE@1236|Gammaproteobacteria,3X3U6@547|Enterobacter",2|Bacteria,K,HxlR-like helix-turn-helix,-,-,-,-,-,-,-,-,-,-,-,-,HxlR,False
group_32272,group_32272,1166130.H650_11765,6.19e-30,108.0,"2E32U@1|root,32Y32@2|Bacteria,1N7EE@1224|Proteobacteria,1SD3G@1236|Gammaproteobacteria,3X434@547|Enterobacter",2|Bacteria,K,Ogr/Delta-like zinc finger,ogrK,-,-,-,-,-,-,-,-,-,-,-,Ogr_Delta,False
yndB,yndB,716541.ECL_03089,3.66e-112,325.0,"COG3832@1|root,COG3832@2|Bacteria,1RD0P@1224|Proteobacteria,1S8SZ@1236|Gammaproteobacteria,3X42T@547|Enterobacter",2|Bacteria,S,Activator of Hsp90 ATPase,-,-,-,-,-,-,-,-,-,-,-,-,"AHSA1,Polyketide_cyc2",False
gndA,gndA,1399774.JDWH01000028_gene3635,0.0,912.0,"COG0362@1|root,COG0362@2|Bacteria,1MVV8@1224|Proteobacteria,1RM7P@1236|Gammaproteobacteria,3X1E7@547|Enterobacter",2|Bacteria,H,"Catalyzes the oxidative decarboxylation of 6- phosphogluconate to ribulose 5-phosphate and CO(2), with concomitant reduction of NADP to NADPH",gnd,"GO:0003674,GO:0003824,GO:0004616,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0006081,GO:0006082,GO:0006098,GO:0006139,GO:0006725,GO:0006732,GO:0006733,GO:0006739,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009117,GO:0009987,GO:0016052,GO:0016054,GO:0016491,GO:0016614,GO:0016616,GO:0019362,GO:0019520,GO:0019521,GO:0019637,GO:0019682,GO:0019693,GO:0019752,GO:0032787,GO:0034641,GO:0042802,GO:0042803,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044262,GO:0044275,GO:0044281,GO:0044282,GO:0044424,GO:0044444,GO:0044464,GO:0046176,GO:0046177,GO:0046395,GO:0046483,GO:0046496,GO:0046983,GO:0051156,GO:0051186,GO:0055086,GO:0055114,GO:0071704,GO:0072329,GO:0072524,GO:1901135,GO:1901360,GO:1901564,GO:1901575","1.1.1.343,1.1.1.44",ko:K00033,"ko00030,ko00480,ko01100,ko01110,ko01120,ko01130,ko01200,map00030,map00480,map01100,map01110,map01120,map01130,map01200","M00004,M00006","R01528,R10221","RC00001,RC00539","ko00000,ko00001,ko00002,ko01000",-,-,"iECS88_1305.ECS88_2128,iECW_1372.ECW_m2189,iEKO11_1354.EKO11_1765,iPC815.YPO1541,iWFL_1372.ECW_m2189","6PGD,NAD_binding_2",False
group_40795,group_40795,1045856.EcWSU1_04276,1.02e-298,814.0,"COG0304@1|root,COG0304@2|Bacteria,1MU1X@1224|Proteobacteria,1RQH7@1236|Gammaproteobacteria,3X1C6@547|Enterobacter",2|Bacteria,H,Belongs to the beta-ketoacyl-ACP synthases family,fabF2,-,2.3.1.179,ko:K09458,"ko00061,ko00780,ko01100,ko01212,map00061,map00780,map01100,map01212","M00083,M00572","R04355,R04726,R04952,R04957,R04960,R04963,R04968,R07762,R10115,R10119","RC00039,RC02728,RC02729,RC02888","ko00000,ko00001,ko00002,ko01000,ko01004",-,-,-,"Ketoacyl-synt_C,ketoacyl-synt",False
srlE,srlE,716541.ECL_04040,1.28e-175,501.0,"COG3732@1|root,COG3732@2|Bacteria,1QJR2@1224|Proteobacteria,1RQY1@1236|Gammaproteobacteria,3X1VD@547|Enterobacter",2|Bacteria,G,"PTS system, glucitol sorbitol-specific, IIBC subunit",srlE,"GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0008150,GO:0008643,GO:0009401,GO:0015144,GO:0016020,GO:0016740,GO:0016772,GO:0016773,GO:0022804,GO:0022857,GO:0034219,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:0090563",2.7.1.198,"ko:K02782,ko:K02783","ko00051,ko02060,map00051,map02060",M00280,R05820,"RC00017,RC03206","ko00000,ko00001,ko00002,ko01000,ko02000",4.A.4.1,-,"iEC55989_1330.EC55989_2965,iECIAI1_1343.ECIAI1_2795,iECO103_1326.ECO103_3238,iECO111_1330.ECO111_3421,iECSE_1348.ECSE_2951,iEcE24377_1341.EcE24377A_2987,iUMNK88_1353.UMNK88_3375","EIIBC-GUT_C,EIIBC-GUT_N",False
lsrC~~~lsrA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
aegA,aegA,1399774.JDWH01000004_gene3761,0.0,1207.0,"COG0493@1|root,COG1142@1|root,COG0493@2|Bacteria,COG1142@2|Bacteria,1MU2H@1224|Proteobacteria,1RMY7@1236|Gammaproteobacteria,3X012@547|Enterobacter",2|Bacteria,C,PFAM FAD-dependent pyridine nucleotide-disulphide oxidoreductase,gltD,-,"1.3.1.1,1.4.1.13,1.4.1.14","ko:K00266,ko:K05796,ko:K15827,ko:K17722","ko00240,ko00250,ko00410,ko00770,ko00910,ko01100,ko01110,ko01120,ko01130,ko01230,map00240,map00250,map00410,map00770,map00910,map01100,map01110,map01120,map01130,map01230",M00046,"R00093,R00114,R00248,R00977,R01414,R11026","RC00006,RC00010,RC00072,RC00123,RC02799","ko00000,ko00001,ko00002,ko01000",-,-,-,"Fer4_20,Pyr_redox_2",False
yyaR~~~rimI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_46141,group_46141,716541.ECL_02068,2.0599999999999997e-170,475.0,"COG1636@1|root,COG1636@2|Bacteria,1MUG5@1224|Proteobacteria,1RPEH@1236|Gammaproteobacteria,3X3FG@547|Enterobacter",2|Bacteria,C,"Catalyzes the conversion of epoxyqueuosine (oQ) to queuosine (Q), which is a hypermodified base found in the wobble positions of tRNA(Asp), tRNA(Asn), tRNA(His) and tRNA(Tyr)",queH,-,"1.17.99.6,3.1.26.4","ko:K03470,ko:K09765","ko03030,map03030",-,-,-,"ko00000,ko00001,ko01000,ko03016,ko03032",-,-,-,DUF208,False
group_40864,group_40864,1399774.JDWH01000001_gene2732,2.12e-315,862.0,"COG1012@1|root,COG1012@2|Bacteria,1MU1V@1224|Proteobacteria,1RMBQ@1236|Gammaproteobacteria,3X3E7@547|Enterobacter",2|Bacteria,C,Aldehyde dehydrogenase family,-,-,1.2.1.3,ko:K00128,"ko00010,ko00053,ko00071,ko00280,ko00310,ko00330,ko00340,ko00380,ko00410,ko00561,ko00620,ko00625,ko00903,ko00981,ko01100,ko01110,ko01120,ko01130,map00010,map00053,map00071,map00280,map00310,map00330,map00340,map00380,map00410,map00561,map00620,map00625,map00903,map00981,map01100,map01110,map01120,map01130",M00135,"R00264,R00631,R00710,R00904,R01752,R01986,R02549,R02678,R02940,R02957,R03283,R03869,R04065,R04506,R04903,R05050,R05237,R05238,R05286,R06366,R08146","RC00047,RC00071,RC00080,RC00186,RC00218,RC00242,RC00816,RC01500","ko00000,ko00001,ko00002,ko01000",-,-,-,Aldedh,False
cpxP~~~virG,cpxP~~~virG,1399774.JDWH01000009_gene1874,1.39e-76,230.0,"COG3678@1|root,COG3678@2|Bacteria,1RHGB@1224|Proteobacteria,1S685@1236|Gammaproteobacteria,3X3XB@547|Enterobacter",2|Bacteria,NPTU,"COG3678 P pilus assembly Cpx signaling pathway, periplasmic inhibitor zinc-resistance associated protein",-,-,-,-,-,-,-,-,-,-,-,-,"LTXXQ,Metal_resist",False
ugpA~~~ugpB,ugpA~~~ugpB,716541.ECL_04811,2.95e-304,844.0,"COG1653@1|root,COG1653@2|Bacteria,1MVMW@1224|Proteobacteria,1RRH3@1236|Gammaproteobacteria,3WZZ6@547|Enterobacter",2|Bacteria,G,Bacterial extracellular solute-binding protein,ugpB,"GO:0001407,GO:0005575,GO:0005623,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0015711,GO:0015748,GO:0015794,GO:0030288,GO:0030313,GO:0031975,GO:0034220,GO:0042597,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0098656,GO:1901264",-,"ko:K02027,ko:K05813","ko02010,map02010","M00198,M00207",-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.1,3.A.1.1.3",-,iEcE24377_1341.EcE24377A_3931,SBP_bac_8,False
group_38057,group_38057,716541.ECL_00096,1.92e-92,272.0,"2DQ1S@1|root,334DX@2|Bacteria,1NBGF@1224|Proteobacteria,1SG4X@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
cheY~~~ompR~~~phoB,cheY~~~ompR~~~phoB,716541.ECL_02241,8.120000000000001e-145,410.0,"COG0745@1|root,COG0745@2|Bacteria,1MVQT@1224|Proteobacteria,1RNSY@1236|Gammaproteobacteria,3X3P3@547|Enterobacter",2|Bacteria,K,"Transcriptional regulatory protein, C terminal",-,-,-,ko:K18144,"ko01501,map01501","M00649,M00655",-,-,"ko00000,ko00001,ko00002,ko01504,ko02022",-,-,-,"Response_reg,Trans_reg_C",False
group_40664,group_40664,1399774.JDWH01000002_gene3054,1.97e-130,376.0,"COG3221@1|root,COG3221@2|Bacteria,1R6YE@1224|Proteobacteria,1RY4D@1236|Gammaproteobacteria,3X1PY@547|Enterobacter",2|Bacteria,P,"ABC transporter, phosphonate, periplasmic substrate-binding protein",-,-,-,ko:K02044,"ko02010,map02010",M00223,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.9,-,-,Phosphonate-bd,False
kdgT,kdgT,1045856.EcWSU1_00333,5.55e-206,573.0,"28H7K@1|root,2Z7JT@2|Bacteria,1MV01@1224|Proteobacteria,1RSNP@1236|Gammaproteobacteria,3X17W@547|Enterobacter",2|Bacteria,U,"The 2-keto-3-deoxygluconate permease transports the degraded pectin products into the bacterial cell, where they serve as carbon and energy sources. This is a hydrogen coupled transport system",kdgT,"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944",-,ko:K02526,-,-,-,-,"ko00000,ko02000",2.A.10.1,-,-,KdgT,False
group_40617,group_40617,1045856.EcWSU1_01050,9.609999999999999e-152,429.0,"COG2197@1|root,COG2197@2|Bacteria,1NA93@1224|Proteobacteria,1SE0A@1236|Gammaproteobacteria,3X2TG@547|Enterobacter",2|Bacteria,KT,response regulator,fimY,-,-,ko:K08088,-,-,-,-,ko00000,-,-,-,"AAA_25,GerE,HTH_23",False
