Gene,allele,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs,phylon_exclusive
group_45804,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_40632,group_40632,716541.ECL_03400,2.47e-114,330.0,"28JUN@1|root,2Z9JQ@2|Bacteria,1QW80@1224|Proteobacteria,1RS9V@1236|Gammaproteobacteria,3X3V5@547|Enterobacter",2|Bacteria,S,Fimbrillin MatB,matB,-,-,ko:K21964,-,-,-,-,"ko00000,ko02044",-,-,-,MatB,False
group_44337,group_44337,716541.ECL_02053,4.92e-85,255.0,"2DMPG@1|root,32SVV@2|Bacteria,1N3GD@1224|Proteobacteria,1S933@1236|Gammaproteobacteria,3X2QY@547|Enterobacter",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_46467,group_46467,640513.Entas_1520,1.67e-310,845.0,"COG4580@1|root,COG4580@2|Bacteria,1MX77@1224|Proteobacteria,1RPMF@1236|Gammaproteobacteria,3X3CB@547|Enterobacter",2|Bacteria,M,Involved in the transport of maltose and maltodextrins,lamB,-,-,"ko:K02024,ko:K10124",-,-,-,-,"ko00000,ko02000","1.B.3.1.1,1.B.3.1.3",-,-,LamB,False
group_34604,group_34604,1399774.JDWH01000002_gene3065,0.0,982.0,"COG3517@1|root,COG3517@2|Bacteria,1MU5C@1224|Proteobacteria,1RNP7@1236|Gammaproteobacteria,3X0FE@547|Enterobacter",2|Bacteria,S,"Type VI secretion protein, EvpB/VC_A0108, tail sheath",impC,-,-,ko:K11900,"ko02025,map02025",M00334,-,-,"ko00000,ko00001,ko00002,ko02044",3.A.23.1,-,-,VipB,False
group_45935,group_45935,1045856.EcWSU1_02242,5.749999999999999e-68,207.0,"2CU0I@1|root,32SUF@2|Bacteria,1N43R@1224|Proteobacteria,1SBBN@1236|Gammaproteobacteria",2|Bacteria,-,-,VPA1614,-,-,-,-,-,-,-,-,-,-,-,-,False
group_43746,group_43746,716541.ECL_02665,0.0,905.0,"COG0402@1|root,COG0402@2|Bacteria,1MUPT@1224|Proteobacteria,1SYCI@1236|Gammaproteobacteria,3X31D@547|Enterobacter",2|Bacteria,F,Amidohydrolase family,guaD,"GO:0003674,GO:0003824,GO:0005488,GO:0006139,GO:0006144,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008270,GO:0008892,GO:0009112,GO:0009987,GO:0016787,GO:0016810,GO:0016813,GO:0016814,GO:0018756,GO:0019239,GO:0034641,GO:0043167,GO:0043169,GO:0044237,GO:0044238,GO:0044281,GO:0046098,GO:0046483,GO:0046872,GO:0046914,GO:0055086,GO:0071704,GO:0072521,GO:1901360,GO:1901564",3.5.4.3,ko:K01487,"ko00230,ko01100,map00230,map01100",-,R01676,RC00204,"ko00000,ko00001,ko01000",-,-,"iEC55989_1330.EC55989_3170,iECED1_1282.ECED1_3343,iECIAI1_1343.ECIAI1_3003,iECSE_1348.ECSE_3147",Amidohydro_1,False
group_38448,group_38448,716541.ECL_02270,4.41e-37,126.0,"293KW@1|root,2ZR2T@2|Bacteria,1P4UU@1224|Proteobacteria,1SU28@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
araC~~~soxS~~~yeaM,araC~~~soxS~~~yeaM,1399774.JDWH01000005_gene151,1.38e-164,463.0,"COG1917@1|root,COG2207@1|root,COG1917@2|Bacteria,COG2207@2|Bacteria,1P1FH@1224|Proteobacteria,1T1HH@1236|Gammaproteobacteria,3X00Y@547|Enterobacter",2|Bacteria,K,AraC-like ligand binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"AraC_binding,Cupin_2,HTH_18",False
yfiL,yfiL,640513.Entas_3312,6.94e-69,209.0,"2ED5M@1|root,3372C@2|Bacteria,1N2Z7@1224|Proteobacteria,1SEVD@1236|Gammaproteobacteria,3X3UG@547|Enterobacter",2|Bacteria,S,Protein of unknown function (DUF2799),yfiL,-,-,-,-,-,-,-,-,-,-,-,DUF2799,False
agaW,agaW,1045856.EcWSU1_03939,1.0100000000000002e-163,461.0,"COG3715@1|root,COG3715@2|Bacteria,1NBYA@1224|Proteobacteria,1RQ1Z@1236|Gammaproteobacteria,3WZXC@547|Enterobacter",2|Bacteria,G,PFAM phosphotransferase system PTS sorbose-specific IIC subunit,agaC,-,-,ko:K02746,"ko00052,ko02060,map00052,map02060",M00277,R08366,RC00017,"ko00000,ko00001,ko00002,ko02000",4.A.6.1.4,-,ic_1306.c3889,EII-Sor,False
group_44778,group_44778,1399774.JDWH01000007_gene1688,1.25e-81,243.0,"COG5435@1|root,COG5435@2|Bacteria,1RG1W@1224|Proteobacteria,1T0TD@1236|Gammaproteobacteria",2|Bacteria,S,Pfam:DUF1795,-,-,-,-,-,-,-,-,-,-,-,-,DcrB,False
group_37119,group_37119,1045856.EcWSU1_03137,0.0,934.0,"COG3333@1|root,COG3333@2|Bacteria,1MUKR@1224|Proteobacteria,1RMQB@1236|Gammaproteobacteria",2|Bacteria,S,Tripartite tricarboxylate transporter TctA,tctA,-,-,ko:K07793,"ko02020,map02020",-,-,-,"ko00000,ko00001,ko02000",2.A.80.1,-,-,TctA,False
hisIE,hisIE,1045856.EcWSU1_02952,5.71e-138,390.0,"COG0139@1|root,COG0140@1|root,COG0139@2|Bacteria,COG0140@2|Bacteria,1MW67@1224|Proteobacteria,1RMV4@1236|Gammaproteobacteria,3X1VT@547|Enterobacter",2|Bacteria,E,Histidine biosynthesis bifunctional protein hisIE,hisI,"GO:0000105,GO:0000287,GO:0003674,GO:0003824,GO:0004635,GO:0004636,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006547,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009605,GO:0009607,GO:0009987,GO:0016053,GO:0016462,GO:0016787,GO:0016810,GO:0016814,GO:0016817,GO:0016818,GO:0018130,GO:0019238,GO:0019438,GO:0019752,GO:0030312,GO:0034641,GO:0040007,GO:0043167,GO:0043169,GO:0043207,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044403,GO:0044419,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046483,GO:0046872,GO:0050896,GO:0051701,GO:0051704,GO:0051707,GO:0052803,GO:0071704,GO:0071944,GO:0075136,GO:0075139,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607","3.5.4.19,3.5.4.25,3.6.1.31,5.3.1.16","ko:K01496,ko:K01497,ko:K01523,ko:K01814,ko:K11755","ko00340,ko00740,ko00790,ko01100,ko01110,ko01230,ko02024,map00340,map00740,map00790,map01100,map01110,map01230,map02024","M00026,M00125","R00425,R04035,R04037,R04640","RC00002,RC00293,RC00945,RC01055,RC02504","ko00000,ko00001,ko00002,ko01000",-,-,"iECNA114_1301.ECNA114_0880,iECW_1372.ECW_m2186,iEKO11_1354.EKO11_1768,iHN637.CLJU_RS05760,iSB619.SA_RS14110,iUMN146_1321.UM146_06665,iWFL_1372.ECW_m2186","His_biosynth,PRA-CH,PRA-PH",False
arnC,arnC,716541.ECL_04862,1.89e-179,510.0,"COG0463@1|root,COG0463@2|Bacteria,1MWE5@1224|Proteobacteria,1RPCE@1236|Gammaproteobacteria,3X0A1@547|Enterobacter",2|Bacteria,M,Catalyzes the transfer of 4-deoxy-4-formamido-L- arabinose from UDP to undecaprenyl phosphate. The modified arabinose is attached to lipid A and is required for resistance to polymyxin and cationic antimicrobial peptides,arnC,"GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0016740,GO:0016757,GO:0016763,GO:0044464,GO:0071944,GO:0099621",2.4.2.53,ko:K10012,"ko00520,ko01503,map00520,map01503","M00721,M00761",R07661,"RC00005,RC02954","ko00000,ko00001,ko00002,ko01000,ko01005,ko02000",4.D.2.1.8,GT2,"iAPECO1_1312.APECO1_4307,iE2348C_1286.E2348C_2398,iECABU_c1320.ECABU_c25880,iECED1_1282.ECED1_2720,iECOK1_1307.ECOK1_2490,iECP_1309.ECP_2297,iECS88_1305.ECS88_2403,iLF82_1304.LF82_0138,iNRG857_1313.NRG857_11430,iUMN146_1321.UM146_05530,iUTI89_1310.UTI89_C2536,ic_1306.c2796",Glycos_transf_2,False
group_40412,group_40412,716541.ECL_02352,6.72e-146,410.0,"COG4566@1|root,COG4566@2|Bacteria,1R496@1224|Proteobacteria,1S47X@1236|Gammaproteobacteria,3X3UV@547|Enterobacter",2|Bacteria,K,"helix_turn_helix, Lux Regulon",fixJ,-,-,-,-,-,-,-,-,-,-,-,"GerE,Response_reg",False
group_32628,group_32628,716541.ECL_04087,4.11e-80,238.0,"COG4460@1|root,COG4460@2|Bacteria,1N01C@1224|Proteobacteria,1S6PR@1236|Gammaproteobacteria,3X2QF@547|Enterobacter",2|Bacteria,S,protein conserved in bacteria,-,-,-,-,-,-,-,-,-,-,-,-,DUF4440,False
group_47214,group_47214,1045856.EcWSU1_03449,3.43e-41,139.0,"2C7WF@1|root,3250V@2|Bacteria,1QV3W@1224|Proteobacteria,1T27E@1236|Gammaproteobacteria,3X2KD@547|Enterobacter",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_34218,group_34218,716541.ECL_01027,3.01e-125,357.0,"COG0764@1|root,COG0764@2|Bacteria,1QQZJ@1224|Proteobacteria,1RTQQ@1236|Gammaproteobacteria,3X0KH@547|Enterobacter",2|Bacteria,I,FabA-like domain,fabZ,-,4.2.1.59,ko:K02372,"ko00061,ko00780,ko01100,ko01212,map00061,map00780,map01100,map01212","M00083,M00572","R04428,R04535,R04537,R04544,R04568,R04954,R04965,R07764,R10117,R10121","RC00831,RC01095","ko00000,ko00001,ko00002,ko01000,ko01004",-,-,-,FabA,False
group_32865,group_32865,1399774.JDWH01000003_gene963,7.07e-250,689.0,"COG1454@1|root,COG1454@2|Bacteria,1MVPH@1224|Proteobacteria,1RREW@1236|Gammaproteobacteria,3X37U@547|Enterobacter",2|Bacteria,C,Iron-containing alcohol dehydrogenase,dhaT,-,-,ko:K19954,-,-,-,-,"ko00000,ko01000",-,-,-,Fe-ADH,False
group_38222,group_38222,716541.ECL_04263,6.7e-160,450.0,"COG1028@1|root,COG1028@2|Bacteria,1N3A2@1224|Proteobacteria,1RQRI@1236|Gammaproteobacteria",2|Bacteria,IQ,COG1028 Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases),pldh-t,-,1.1.1.100,"ko:K00059,ko:K10617","ko00061,ko00333,ko00622,ko00780,ko01040,ko01100,ko01120,ko01130,ko01212,ko01220,map00061,map00333,map00622,map00780,map01040,map01100,map01120,map01130,map01212,map01220","M00083,M00419,M00572","R04533,R04534,R04536,R04543,R04566,R04953,R04964,R05232,R07759,R07763,R10116,R10120,R11671","RC00029,RC00116,RC00117","ko00000,ko00001,ko00002,ko01000,ko01004",-,-,-,adh_short_C2,False
group_40572,group_40572,716541.ECL_02792,9e-150,422.0,"COG4795@1|root,COG4795@2|Bacteria,1RJAE@1224|Proteobacteria,1S5ZZ@1236|Gammaproteobacteria",2|Bacteria,U,General secretion pathway protein J,gspJ,"GO:0002790,GO:0006810,GO:0008104,GO:0008150,GO:0009306,GO:0009987,GO:0015031,GO:0015628,GO:0015833,GO:0032940,GO:0033036,GO:0042886,GO:0045184,GO:0046903,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071806,GO:0098776",-,ko:K02459,"ko03070,ko05111,map03070,map05111",M00331,-,-,"ko00000,ko00001,ko00002,ko02044",3.A.15,-,-,"N_methyl,T2SSJ",False
ampC,ampC,1045856.EcWSU1_02913,0.0,896.0,"COG1680@1|root,COG1680@2|Bacteria,1P3SQ@1224|Proteobacteria,1RRMI@1236|Gammaproteobacteria,3X32Y@547|Enterobacter",2|Bacteria,V,Beta-lactamase,nylB,-,-,-,-,-,-,-,-,-,-,-,Beta-lactamase,False
group_46085,group_46085,1045856.EcWSU1_02368,1.66e-61,189.0,"COG0640@1|root,COG0640@2|Bacteria,1N2P4@1224|Proteobacteria,1S6X6@1236|Gammaproteobacteria,3X2JC@547|Enterobacter",2|Bacteria,K,Transcriptional regulator,yczG,-,-,-,-,-,-,-,-,-,-,-,HTH_20,False
yhjY,yhjY,716541.ECL_00225,9.44e-118,342.0,"COG5571@1|root,COG5571@2|Bacteria,1N2A9@1224|Proteobacteria,1RSZ5@1236|Gammaproteobacteria,3WZWW@547|Enterobacter",2|Bacteria,N,outer membrane autotransporter,yhjY,-,-,"ko:K12287,ko:K12686",-,-,-,-,"ko00000,ko02000,ko02044",1.B.12.8,-,-,"Autotransporter,DUF4421,Lipase_GDSL",False
group_46421,group_46421,1045856.EcWSU1_01593,2.7400000000000004e-223,620.0,"COG1609@1|root,COG1609@2|Bacteria,1MVZ4@1224|Proteobacteria,1RMGU@1236|Gammaproteobacteria,3X1GA@547|Enterobacter",2|Bacteria,K,Periplasmic binding protein LacI transcriptional regulator,lacI,-,-,"ko:K02529,ko:K03487",-,-,-,-,"ko00000,ko03000",-,-,-,"LacI,Peripla_BP_3",False
caiD~~~echA8,caiD~~~echA8,716541.ECL_01753,9.810000000000001e-200,554.0,"COG1024@1|root,COG1024@2|Bacteria,1MUD7@1224|Proteobacteria,1RSI6@1236|Gammaproteobacteria,3X0PT@547|Enterobacter",2|Bacteria,I,Enoyl-CoA hydratase/isomerase,rpfF,-,-,ko:K13816,"ko02020,ko02024,map02020,map02024",-,-,-,"ko00000,ko00001",-,-,-,ECH_1,False
group_38519,group_38519,1045856.EcWSU1_02496,2.42e-44,145.0,"2E3CA@1|root,32YBK@2|Bacteria,1ND39@1224|Proteobacteria,1SCW0@1236|Gammaproteobacteria,3X2WT@547|Enterobacter",2|Bacteria,S,Belongs to the UPF0509 family,yciZ,-,-,-,-,-,-,-,-,-,-,-,-,False
pAAR~~~rhsC~~~rhsB,pAAR~~~rhsC~~~rhsB,716541.ECL_01567,0.0,2093.0,"COG3209@1|root,COG4104@1|root,COG3209@2|Bacteria,COG4104@2|Bacteria,1MVV1@1224|Proteobacteria,1SKYM@1236|Gammaproteobacteria,3X3Q6@547|Enterobacter",2|Bacteria,M,RHS protein,-,-,-,-,-,-,-,-,-,-,-,-,"PAAR_motif,RHS,RHS_repeat",True
dmsB~~~hybA~~~dmsC,dmsB~~~hybA~~~dmsC,716541.ECL_03862,4.68e-150,434.0,"COG3302@1|root,COG3302@2|Bacteria,1RDNF@1224|Proteobacteria,1S5JZ@1236|Gammaproteobacteria",2|Bacteria,S,anaerobic DMSO reductase chain C anchor subunit,-,-,-,ko:K07308,"ko00920,map00920",-,R09501,RC02555,"ko00000,ko00001,ko02000",5.A.3.3,-,-,DmsC,False
group_23901,group_23901,716541.ECL_00636,1.27e-78,234.0,"COG0583@1|root,COG0583@2|Bacteria,1P7SI@1224|Proteobacteria,1SU4D@1236|Gammaproteobacteria",2|Bacteria,K,"Bacterial regulatory helix-turn-helix protein, lysR family",-,-,-,-,-,-,-,-,-,-,-,-,HTH_1,False
group_45071,group_45071,1399774.JDWH01000008_gene2193,0.0,1110.0,"COG1450@1|root,COG1450@2|Bacteria,1MUUA@1224|Proteobacteria,1RPJS@1236|Gammaproteobacteria",2|Bacteria,NU,General Secretion Pathway protein,gspD,-,-,"ko:K02453,ko:K03219","ko03070,ko05111,map03070,map05111","M00331,M00332,M00542",-,-,"ko00000,ko00001,ko00002,ko02044","3.A.15,3.A.6.1,3.A.6.3",-,-,"Secretin,Secretin_N",False
group_22633,group_22633,1399774.JDWH01000013_gene775,8.29e-129,370.0,"COG1843@1|root,COG1843@2|Bacteria,1MXCG@1224|Proteobacteria,1RPZI@1236|Gammaproteobacteria,3X2BJ@547|Enterobacter",2|Bacteria,N,Required for flagellar hook formation. May act as a scaffolding protein,flgD,"GO:0001539,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006928,GO:0008150,GO:0009288,GO:0009424,GO:0009987,GO:0040011,GO:0042995,GO:0043226,GO:0043228,GO:0044422,GO:0044424,GO:0044444,GO:0044461,GO:0044463,GO:0044464,GO:0048870,GO:0051179,GO:0051674,GO:0071973,GO:0071978,GO:0097588",-,"ko:K02389,ko:K02390","ko02040,map02040",-,-,-,"ko00000,ko00001,ko02035",-,-,-,"FLgD_tudor,FlgD,FlgD_ig",False
group_39869,group_39869,716541.ECL_02376,3.4199999999999995e-263,724.0,"COG0727@1|root,COG0727@2|Bacteria,1N9E6@1224|Proteobacteria,1RR5D@1236|Gammaproteobacteria,3X39D@547|Enterobacter",2|Bacteria,S,PFAM Uncharacterised protein family (UPF0153),fliB,-,-,ko:K18475,-,-,-,-,"ko00000,ko01000,ko02035",-,-,-,CxxCxxCC,False
group_17966,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
hlx~~~ydbJ,hlx~~~ydbJ,1045856.EcWSU1_02409,3.4e-51,165.0,"COG3042@1|root,COG3042@2|Bacteria,1RIV0@1224|Proteobacteria,1S71D@1236|Gammaproteobacteria,3X3ZX@547|Enterobacter",2|Bacteria,S,Domain of unknown function (DUF333),ydbJ,-,-,"ko:K09712,ko:K14475","ko05143,map05143",-,-,-,"ko00000,ko00001",-,-,-,DUF333,False
puuR,puuR,1028307.EAE_15925,1.13e-126,360.0,"COG1396@1|root,COG1917@1|root,COG1396@2|Bacteria,COG1917@2|Bacteria,1RCYA@1224|Proteobacteria,1S4B9@1236|Gammaproteobacteria,3X38D@547|Enterobacter",2|Bacteria,K,Helix-turn-helix domain,puuR,"GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0006139,GO:0006351,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0018130,GO:0019438,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0046483,GO:0071704,GO:0090304,GO:0097159,GO:0097659,GO:1901360,GO:1901362,GO:1901363,GO:1901576",-,ko:K14056,-,-,-,-,"ko00000,ko03000",-,-,-,"Cupin_2,HTH_3",False
group_42026,group_42026,716541.ECL_02786,4.83e-84,250.0,"COG0741@1|root,COG0741@2|Bacteria,1MZU4@1224|Proteobacteria,1SDB9@1236|Gammaproteobacteria",2|Bacteria,M,invasion protein IagB,iagB,-,-,-,-,-,-,-,-,-,-,-,SLT,False
group_42837,group_42837,1399774.JDWH01000006_gene1359,2.34e-271,747.0,"COG1055@1|root,COG1055@2|Bacteria,1MUX4@1224|Proteobacteria,1RMAV@1236|Gammaproteobacteria,3X05T@547|Enterobacter",2|Bacteria,P,Involved in arsenical resistance. Thought to form the channel of an arsenite pump,arsB,-,-,ko:K03893,-,-,-,-,"ko00000,ko02000","2.A.45.1,3.A.4.1",-,-,ArsB,False
group_37864,group_37864,69328.PVLB_24200,4.86e-31,112.0,"COG2026@1|root,COG2026@2|Bacteria,1MZ76@1224|Proteobacteria,1S8RR@1236|Gammaproteobacteria",2|Bacteria,DJ,Cytotoxic translational repressor of toxin-antitoxin stability system,relE,-,-,ko:K06218,-,-,-,-,"ko00000,ko02048",-,-,-,ParE_toxin,False
group_36634,group_36634,716541.ECL_03997,0.0,885.0,"COG0402@1|root,COG0402@2|Bacteria,1MX34@1224|Proteobacteria,1RNSH@1236|Gammaproteobacteria,3X1JD@547|Enterobacter",2|Bacteria,F,Amidohydrolase family,yahJ,"GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0016787,GO:0016810,GO:0016814,GO:0044424,GO:0044444,GO:0044464",3.5.4.1,ko:K01485,"ko00240,ko00330,ko01100,map00240,map00330,map01100",-,"R00974,R01411,R02922","RC00074,RC00514,RC00809","ko00000,ko00001,ko01000",-,-,-,"Amidohydro_1,Amidohydro_3",False
hybA1,hybA1,716541.ECL_00181,0.0,1258.0,"COG3533@1|root,COG3533@2|Bacteria,1MWEN@1224|Proteobacteria,1RSMM@1236|Gammaproteobacteria",2|Bacteria,S,protein conserved in bacteria,-,-,3.2.1.185,"ko:K09955,ko:K18205",-,-,-,-,"ko00000,ko01000",-,GH127,-,Glyco_hydro_127,False
menH~~~fabG,menH~~~fabG,716541.ECL_04255,2.81e-176,503.0,"COG1028@1|root,COG1028@2|Bacteria,1NBB6@1224|Proteobacteria,1RNGB@1236|Gammaproteobacteria,3X3D4@547|Enterobacter",2|Bacteria,IQ,KR domain,baiA2,-,-,-,-,-,-,-,-,-,-,-,"adh_short,adh_short_C2",False
group_45184,group_45184,716541.ECL_01945,3.26e-158,450.0,"COG0583@1|root,COG0583@2|Bacteria,1MXRP@1224|Proteobacteria,1RQP1@1236|Gammaproteobacteria",2|Bacteria,K,transcriptional regulator,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate",False
ggt~~~ywrD,ggt~~~ywrD,1045856.EcWSU1_00833,0.0,998.0,"COG0405@1|root,COG0405@2|Bacteria,1MUV6@1224|Proteobacteria,1RMIT@1236|Gammaproteobacteria,3X1B2@547|Enterobacter",2|Bacteria,E,Gamma-glutamyltranspeptidase,ggt,-,"2.3.2.2,3.4.19.13",ko:K00681,"ko00430,ko00460,ko00480,ko01100,map00430,map00460,map00480,map01100",-,"R00494,R01262,R01687,R03867,R03916,R03970,R03971,R04935","RC00064,RC00090,RC00096","ko00000,ko00001,ko01000,ko01002",-,-,-,G_glu_transpept,False
group_40878,group_40878,716541.ECL_00727,7.609999999999999e-180,504.0,"COG0583@1|root,COG0583@2|Bacteria,1MU2E@1224|Proteobacteria,1RYH0@1236|Gammaproteobacteria,3X3HC@547|Enterobacter",2|Bacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate",False
group_38358,group_38358,1045856.EcWSU1_00117,3.87e-244,673.0,"COG0859@1|root,COG0859@2|Bacteria,1R4GZ@1224|Proteobacteria,1RZ6T@1236|Gammaproteobacteria",2|Bacteria,M,glycosyl transferase family,-,-,-,-,-,-,-,-,-,-,-,-,Glyco_transf_9,False
group_43933,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
pabB,pabB,1045856.EcWSU1_02736,0.0,896.0,"COG0147@1|root,COG0147@2|Bacteria,1MVBJ@1224|Proteobacteria,1RMSE@1236|Gammaproteobacteria,3X0P5@547|Enterobacter",2|Bacteria,EH,Anthranilate synthase component I,pabB,"GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006575,GO:0006725,GO:0006732,GO:0006760,GO:0006807,GO:0008150,GO:0008152,GO:0008483,GO:0009058,GO:0009108,GO:0009396,GO:0009987,GO:0016053,GO:0016740,GO:0016769,GO:0018130,GO:0019438,GO:0019752,GO:0034641,GO:0042398,GO:0042558,GO:0042559,GO:0043167,GO:0043169,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0046483,GO:0046653,GO:0046654,GO:0046820,GO:0046872,GO:0051186,GO:0051188,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576",2.6.1.85,"ko:K01665,ko:K13950","ko00790,map00790",-,R01716,"RC00010,RC01418","ko00000,ko00001,ko01000",-,-,iEC042_1314.EC042_1977,"Anth_synt_I_N,Chorismate_bind",False
group_18115,group_18115,716541.ECL_00077,0.0,1257.0,"COG2274@1|root,COG2274@2|Bacteria,1R2T0@1224|Proteobacteria,1SBE1@1236|Gammaproteobacteria,3X37Y@547|Enterobacter",2|Bacteria,V,"COG2274 ABC-type bacteriocin lantibiotic exporters, contain an N-terminal double-glycine peptidase domain",-,-,-,"ko:K06147,ko:K12541,ko:K13409","ko02010,ko04626,map02010,map04626","M00330,M00339",-,-,"ko00000,ko00001,ko00002,ko02000,ko02044","3.A.1.106,3.A.1.109,3.A.1.109.3,3.A.1.109.4,3.A.1.110,3.A.1.21",-,-,"ABC_membrane,ABC_tran,Peptidase_C39,cNMP_binding",False
group_40784,group_40784,716541.ECL_01040,1.03e-298,828.0,"COG1538@1|root,COG1538@2|Bacteria,1R8U9@1224|Proteobacteria,1RN95@1236|Gammaproteobacteria",2|Bacteria,MU,Outer membrane efflux protein,-,-,-,ko:K12543,-,M00330,-,-,"ko00000,ko00002,ko02000,ko02044","1.B.17,3.A.1.109.4",-,-,OEP,True
group_40706,group_40706,1045856.EcWSU1_00157,8.53e-304,830.0,"COG2271@1|root,COG2271@2|Bacteria,1MXE5@1224|Proteobacteria,1RQ7Q@1236|Gammaproteobacteria,3X49A@547|Enterobacter",2|Bacteria,G,PFAM Major facilitator superfamily,-,-,-,ko:K02511,-,-,-,-,"ko00000,ko02000",2.A.1.14.9,-,-,MFS_1,False
group_30080,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_33377,group_33377,716541.ECL_04722,3.03e-209,580.0,"COG0679@1|root,COG0679@2|Bacteria,1PINE@1224|Proteobacteria,1RS3Z@1236|Gammaproteobacteria,3X15U@547|Enterobacter",2|Bacteria,S,auxin efflux carrier,mdcF,-,-,"ko:K07088,ko:K13936",-,-,-,-,"ko00000,ko02000",2.A.69.2.1,-,-,Mem_trans,False
ugpA,ugpA,1045856.EcWSU1_03648,1.08e-211,585.0,"COG1175@1|root,COG1175@2|Bacteria,1MVAP@1224|Proteobacteria,1SQ7Q@1236|Gammaproteobacteria,3X489@547|Enterobacter",2|Bacteria,P,Binding-protein-dependent transport system inner membrane component,ycjO,-,-,"ko:K02025,ko:K05814,ko:K10109,ko:K10193,ko:K15771","ko02010,map02010","M00194,M00198,M00202,M00207,M00491",-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.1,3.A.1.1.1,3.A.1.1.11,3.A.1.1.16,3.A.1.1.2,3.A.1.1.22,3.A.1.1.3",-,-,BPD_transp_1,False
group_33292,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_31500,group_31500,1045856.EcWSU1_01111,0.0,1610.0,"COG0810@1|root,COG4625@1|root,COG0810@2|Bacteria,COG4625@2|Bacteria,1MU92@1224|Proteobacteria,1RY4P@1236|Gammaproteobacteria",2|Bacteria,I,outer membrane autotransporter barrel domain,infB,-,-,"ko:K02519,ko:K03832,ko:K12685,ko:K19231",-,-,-,-,"ko00000,ko01000,ko02000,ko02044,ko03012,ko03029","1.B.12,1.B.12.5.1,1.B.12.5.3,2.C.1.1",-,-,"Autotransporter,CarbopepD_reg_2,HtaA,PATR,Peptidase_S8,TonB_C,YXWGXW",False
group_40036,group_40036,716541.ECL_04352,2.01e-181,511.0,"COG1737@1|root,COG1737@2|Bacteria,1NQT8@1224|Proteobacteria,1RYT7@1236|Gammaproteobacteria,3X0ST@547|Enterobacter",2|Bacteria,K,Transcriptional regulator,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_6,SIS",False
