Gene,allele,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs,phylon_exclusive
group_31404,group_31404,716541.ECL_02262,1.0299999999999999e-236,655.0,"COG0668@1|root,COG0668@2|Bacteria,1MXD2@1224|Proteobacteria,1RNUB@1236|Gammaproteobacteria,3X3QR@547|Enterobacter",2|Bacteria,M,Mechanosensitive ion channel,mscS,-,-,"ko:K16052,ko:K22044",-,-,-,-,"ko00000,ko02000","1.A.23.3,1.A.23.4",-,-,MS_channel,False
yjeM,yjeM,640513.Entas_0380,0.0,930.0,"COG0531@1|root,COG0531@2|Bacteria,1R5N5@1224|Proteobacteria,1RR4J@1236|Gammaproteobacteria,3X3RE@547|Enterobacter",2|Bacteria,E,Amino acid permease,yjeM,"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944",-,ko:K20265,"ko02024,map02024",-,-,-,"ko00000,ko00001,ko02000","2.A.3.7.1,2.A.3.7.3",-,-,AA_permease_2,False
group_27412,group_27412,911008.GLAD_04036,3.7400000000000005e-80,239.0,"COG1558@1|root,COG1558@2|Bacteria,1RHI3@1224|Proteobacteria,1S653@1236|Gammaproteobacteria",2|Bacteria,N,Belongs to the flagella basal body rod proteins family,flgC,"GO:0001539,GO:0005575,GO:0005623,GO:0006928,GO:0008150,GO:0009288,GO:0009424,GO:0009425,GO:0009987,GO:0040011,GO:0042995,GO:0043226,GO:0043228,GO:0044422,GO:0044461,GO:0044463,GO:0044464,GO:0048870,GO:0051179,GO:0051674,GO:0071973,GO:0071978,GO:0097588",-,ko:K02388,"ko02040,map02040",-,-,-,"ko00000,ko00001,ko02035",-,-,-,"Flg_bb_rod,Flg_bbr_C",False
bglG,bglG,640513.Entas_2903,2.76e-184,514.0,"COG3711@1|root,COG3711@2|Bacteria,1NHN8@1224|Proteobacteria,1RR9W@1236|Gammaproteobacteria,3X05Y@547|Enterobacter",2|Bacteria,K,CAT RNA binding domain,bglG,"GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0097159,GO:1901363",-,"ko:K02538,ko:K03488",-,-,-,-,"ko00000,ko03000",-,-,-,"CAT_RBD,PRD",False
pmbA,pmbA,1045856.EcWSU1_00438,0.0,878.0,"COG0312@1|root,COG0312@2|Bacteria,1MUVW@1224|Proteobacteria,1RPJF@1236|Gammaproteobacteria,3X16Q@547|Enterobacter",2|Bacteria,S,PFAM peptidase U62 modulator of DNA gyrase,pmbA,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0019538,GO:0043170,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:1901564",-,ko:K03592,-,-,-,-,"ko00000,ko01002",-,-,-,PmbA_TldD,False
dsbE~~~trxA~~~scsD,dsbE~~~trxA~~~scsD,1045856.EcWSU1_03024,1.5e-106,308.0,"COG0526@1|root,COG0526@2|Bacteria,1RHPC@1224|Proteobacteria,1S4C9@1236|Gammaproteobacteria",2|Bacteria,CO,COG0526 Thiol-disulfide isomerase and thioredoxins,scsD,-,-,ko:K03671,"ko04621,ko05418,map04621,map05418",-,-,-,"ko00000,ko00001,ko03110",-,-,-,"AhpC-TSA,Redoxin,Thioredoxin",False
group_40439,group_40439,716541.ECL_03424,8.43e-191,533.0,"COG0583@1|root,COG0583@2|Bacteria,1NM3R@1224|Proteobacteria,1RZDE@1236|Gammaproteobacteria,3X35Y@547|Enterobacter",2|Bacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate",False
cirA,cirA,640513.Entas_2923,0.0,1289.0,"COG1629@1|root,COG4771@2|Bacteria,1MUC1@1224|Proteobacteria,1RNHR@1236|Gammaproteobacteria,3WZVN@547|Enterobacter",2|Bacteria,P,receptor,cirA,"GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0006810,GO:0006855,GO:0006873,GO:0006875,GO:0006879,GO:0008104,GO:0008150,GO:0008320,GO:0008565,GO:0009279,GO:0009987,GO:0015031,GO:0015238,GO:0015343,GO:0015399,GO:0015405,GO:0015450,GO:0015688,GO:0015833,GO:0015891,GO:0015893,GO:0016020,GO:0019725,GO:0019867,GO:0022804,GO:0022857,GO:0022884,GO:0022885,GO:0030003,GO:0030312,GO:0030313,GO:0031975,GO:0033036,GO:0033212,GO:0042221,GO:0042493,GO:0042592,GO:0042886,GO:0042887,GO:0042891,GO:0042895,GO:0042912,GO:0043213,GO:0044462,GO:0044464,GO:0044718,GO:0045184,GO:0046916,GO:0048878,GO:0050801,GO:0050896,GO:0051179,GO:0051181,GO:0051184,GO:0051234,GO:0055065,GO:0055072,GO:0055076,GO:0055080,GO:0055082,GO:0055085,GO:0065007,GO:0065008,GO:0071702,GO:0071705,GO:0071806,GO:0071944,GO:0098771,GO:1901678,GO:1904680",-,"ko:K16089,ko:K19611","ko02020,map02020",-,-,-,"ko00000,ko00001,ko02000","1.B.14.1,1.B.14.1.22,1.B.14.1.3,1.B.14.1.5,1.B.14.10",-,iECO103_1326.ECO103_2630,"Plug,TonB_dep_Rec",False
yhcD~~~papC~~~fimD,yhcD~~~papC~~~fimD,1045856.EcWSU1_04029,0.0,1278.0,"COG3188@1|root,COG3188@2|Bacteria,1R41Y@1224|Proteobacteria,1RZN3@1236|Gammaproteobacteria",2|Bacteria,NU,Usher protein,-,-,-,-,-,-,-,-,-,-,-,-,"PapC_C,PapC_N,Usher",False
group_40563,group_40563,1045856.EcWSU1_00456,7.1100000000000015e-308,842.0,"COG1299@1|root,COG1445@1|root,COG1299@2|Bacteria,COG1445@2|Bacteria,1MXFN@1224|Proteobacteria,1RMZC@1236|Gammaproteobacteria,3X0XP@547|Enterobacter",2|Bacteria,G,"PTS system, fructose subfamily, IIC subunit",fryC,"GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0008150,GO:0008643,GO:0009401,GO:0015144,GO:0016020,GO:0016740,GO:0016772,GO:0016773,GO:0022804,GO:0022857,GO:0034219,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:0090563","2.7.1.195,2.7.1.202","ko:K02768,ko:K02769,ko:K02770,ko:K11198,ko:K11199,ko:K11200,ko:K11203","ko00051,ko01100,ko01120,ko02060,map00051,map01100,map01120,map02060","M00273,M00305,M00306","R03232,R11169","RC00017,RC03206","ko00000,ko00001,ko00002,ko01000,ko02000","4.A.2.1,4.A.2.1.3",-,-,"PTS_EIIA_2,PTS_EIIC,PTS_IIB",False
group_40654,group_40654,1045856.EcWSU1_03810,2.49e-301,820.0,"COG4225@1|root,COG4225@2|Bacteria,1NQTS@1224|Proteobacteria,1RRKB@1236|Gammaproteobacteria,3X003@547|Enterobacter",2|Bacteria,S,Glycosyl Hydrolase Family 88,ugl,-,3.2.1.180,ko:K18581,-,-,R10867,"RC00049,RC02427","ko00000,ko01000",-,GH88,-,Glyco_hydro_88,False
group_39920,group_39920,1045856.EcWSU1_04478,7.05e-178,498.0,"COG1349@1|root,COG1349@2|Bacteria,1MUJG@1224|Proteobacteria,1RQW5@1236|Gammaproteobacteria,3X4A5@547|Enterobacter",2|Bacteria,K,Transcriptional regulator,yihW,"GO:0006139,GO:0006351,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0018130,GO:0019438,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0046483,GO:0071704,GO:0090304,GO:0097659,GO:1901360,GO:1901362,GO:1901576",-,ko:K02444,-,-,-,-,"ko00000,ko03000",-,-,-,"DeoRC,HTH_DeoR",False
group_40752,group_40752,1399774.JDWH01000006_gene1413,0.0,1428.0,"COG3188@1|root,COG3188@2|Bacteria,1MUHE@1224|Proteobacteria,1RMPU@1236|Gammaproteobacteria,3X330@547|Enterobacter",2|Bacteria,NU,"COG3188 P pilus assembly protein, porin PapC",-,-,-,ko:K07347,"ko05133,map05133",-,-,-,"ko00000,ko00001,ko02000,ko02035,ko02044",1.B.11.3,-,-,"PapC_C,PapC_N,Usher",False
group_47165,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
agaV,agaV,1045856.EcWSU1_03938,1.28e-105,306.0,"COG3444@1|root,COG3444@2|Bacteria,1R4ES@1224|Proteobacteria,1RQ2P@1236|Gammaproteobacteria,3X1RD@547|Enterobacter",2|Bacteria,G,system sorbose subfamily IIB component,agaV,-,2.7.1.191,"ko:K02745,ko:K02794","ko00051,ko00052,ko00520,ko01100,ko02060,map00051,map00052,map00520,map01100,map02060","M00276,M00277","R02630,R08366","RC00017,RC03206","ko00000,ko00001,ko00002,ko01000,ko02000","4.A.6.1,4.A.6.1.4",-,"iECH74115_1262.ECH74115_4447,iECSP_1301.ECSP_4104",PTSIIB_sorb,False
group_45785,group_45785,640513.Entas_2233,2.38e-260,717.0,"COG0624@1|root,COG0624@2|Bacteria,1MVUX@1224|Proteobacteria,1RPPD@1236|Gammaproteobacteria,3X0SR@547|Enterobacter",2|Bacteria,E,Peptidase family M28,amaB,"GO:0003674,GO:0005488,GO:0005515,GO:0042802","3.5.1.6,3.5.1.87,3.5.3.9","ko:K02083,ko:K06016","ko00230,ko00240,ko01100,ko01120,map00230,map00240,map01100,map01120",M00046,"R00905,R02423,R04666","RC00064,RC00096","ko00000,ko00001,ko00002,ko01000,ko01002",-,-,-,"M20_dimer,Peptidase_M20,Peptidase_M28",False
patB,patB,1045856.EcWSU1_03946,1.62e-304,827.0,"COG1168@1|root,COG1168@2|Bacteria,1MY33@1224|Proteobacteria,1RP58@1236|Gammaproteobacteria,3X1UJ@547|Enterobacter",2|Bacteria,E,"PFAM aminotransferase, class I",-,-,4.4.1.8,"ko:K00842,ko:K14155","ko00270,ko00450,ko01100,ko01110,ko01230,map00270,map00450,map01100,map01110,map01230",-,"R00782,R01286,R02408,R04941","RC00056,RC00069,RC00382,RC00488,RC00710,RC01245,RC02303","ko00000,ko00001,ko01000,ko01007",-,-,-,Aminotran_1_2,False
dctQ,dctQ,1218086.BBNB01000003_gene2358,2.35e-265,734.0,"COG1593@1|root,COG1593@2|Bacteria,1MU0F@1224|Proteobacteria,1RNAM@1236|Gammaproteobacteria,3WXFD@544|Citrobacter",2|Bacteria,G,"Tripartite ATP-independent periplasmic transporter, DctM component",dctM,-,-,-,-,-,-,-,-,-,-,-,DctM,False
dmsC~~~ynfH,dmsC~~~ynfH,716541.ECL_02191,3.17e-166,469.0,"COG3302@1|root,COG3302@2|Bacteria,1PA8U@1224|Proteobacteria,1RRGH@1236|Gammaproteobacteria,3X23Q@547|Enterobacter",2|Bacteria,S,DMSO reductase anchor subunit (DmsC),dmsC,"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944",-,"ko:K07308,ko:K07312","ko00920,map00920",-,R09501,RC02555,"ko00000,ko00001,ko02000",5.A.3.3,-,"iE2348C_1286.E2348C_1674,iECNA114_1301.ECNA114_1636,iECO103_1326.ECO103_1729,iECSF_1327.ECSF_1450",DmsC,False
mnaT~~~yjaB,mnaT~~~yjaB,716541.ECL_00099,7.159999999999999e-95,280.0,"COG0454@1|root,COG0456@2|Bacteria,1RI35@1224|Proteobacteria,1S66W@1236|Gammaproteobacteria,3X42F@547|Enterobacter",2|Bacteria,K,Acetyltransferase (GNAT) domain,yjaB,-,-,ko:K03827,-,-,-,-,"ko00000,ko01000",-,-,-,Acetyltransf_10,False
ygaP~~~pspE,ygaP~~~pspE,1045856.EcWSU1_03481,2.830000000000001e-109,316.0,"COG0607@1|root,COG0607@2|Bacteria,1RDIR@1224|Proteobacteria,1S3VJ@1236|Gammaproteobacteria,3X2D6@547|Enterobacter",2|Bacteria,P,Protein of unknown function (DUF2892),ygaP,"GO:0003674,GO:0003824,GO:0004792,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0016020,GO:0016021,GO:0016740,GO:0016782,GO:0016783,GO:0031224,GO:0031226,GO:0044425,GO:0044459,GO:0044464,GO:0071944",-,-,-,-,-,-,-,-,-,-,"DUF2892,Rhodanese",False
arnT,arnT,640513.Entas_4172,0.0,948.0,"COG1807@1|root,COG1807@2|Bacteria,1NMIZ@1224|Proteobacteria,1RMA2@1236|Gammaproteobacteria,3X0DV@547|Enterobacter",2|Bacteria,M,Catalyzes the transfer of the L-Ara4N moiety of the glycolipid undecaprenyl phosphate-alpha-L-Ara4N to lipid A. The modified arabinose is attached to lipid A and is required for resistance to polymyxin and cationic antimicrobial peptides,arnT,"GO:0000271,GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0005975,GO:0005976,GO:0006629,GO:0008150,GO:0008152,GO:0008610,GO:0008653,GO:0009058,GO:0009059,GO:0009103,GO:0009987,GO:0010035,GO:0010038,GO:0010039,GO:0010041,GO:0016020,GO:0016051,GO:0016740,GO:0016757,GO:0016763,GO:0033692,GO:0034637,GO:0034645,GO:0042221,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044262,GO:0044264,GO:0044464,GO:0050896,GO:0071704,GO:0071944,GO:1901135,GO:1901137,GO:1901576,GO:1903509",2.4.2.43,ko:K07264,"ko01503,map01503",M00721,"R09773,R09774,R09781",RC00005,"ko00000,ko00001,ko00002,ko01000,ko01003,ko01005",-,-,iEcHS_1320.EcHS_A2402,"PMT,PMT_2",False
group_45804,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_30907,group_30907,1045856.EcWSU1_04068,2.42e-156,441.0,"COG3338@1|root,COG3338@2|Bacteria,1PEA6@1224|Proteobacteria,1RSM9@1236|Gammaproteobacteria,3X387@547|Enterobacter",2|Bacteria,P,Eukaryotic-type carbonic anhydrase,cah,-,4.2.1.1,ko:K01674,"ko00910,map00910",-,"R00132,R10092",RC02807,"ko00000,ko00001,ko01000",-,-,-,Carb_anhydrase,False
group_45935,group_45935,1045856.EcWSU1_02242,5.749999999999999e-68,207.0,"2CU0I@1|root,32SUF@2|Bacteria,1N43R@1224|Proteobacteria,1SBBN@1236|Gammaproteobacteria",2|Bacteria,-,-,VPA1614,-,-,-,-,-,-,-,-,-,-,-,-,False
group_42084,group_42084,640513.Entas_3910,3.56e-155,441.0,"COG1940@1|root,COG1940@2|Bacteria,1Q78E@1224|Proteobacteria,1RRA2@1236|Gammaproteobacteria,3X1EP@547|Enterobacter",2|Bacteria,H,ROK family,nanK,"GO:0003674,GO:0003824,GO:0005975,GO:0006040,GO:0006054,GO:0006082,GO:0006793,GO:0006796,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009056,GO:0009384,GO:0009987,GO:0016054,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0016999,GO:0017001,GO:0017144,GO:0019200,GO:0019262,GO:0019752,GO:0033554,GO:0042737,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044262,GO:0044281,GO:0044282,GO:0046348,GO:0046395,GO:0046835,GO:0050896,GO:0051716,GO:0071704,GO:1901135,GO:1901136,GO:1901575","2.7.1.2,2.7.1.60,5.1.3.9","ko:K00845,ko:K00885,ko:K13967","ko00010,ko00052,ko00500,ko00520,ko00521,ko00524,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00052,map00500,map00520,map00521,map00524,map01100,map01110,map01120,map01130,map01200","M00001,M00549","R00299,R01600,R01786,R02087,R02705","RC00002,RC00017,RC00290","ko00000,ko00001,ko00002,ko01000",-,-,"iE2348C_1286.E2348C_3494,iECO26_1355.ECO26_4321,iECSF_1327.ECSF_3047,iECs_1301.ECs4095,iSFV_1184.SFV_3247,iSFxv_1172.SFxv_3570,iZ_1308.Z4580","NanE,ROK",False
araC~~~soxS~~~yeaM,araC~~~soxS~~~yeaM,1399774.JDWH01000005_gene151,1.38e-164,463.0,"COG1917@1|root,COG2207@1|root,COG1917@2|Bacteria,COG2207@2|Bacteria,1P1FH@1224|Proteobacteria,1T1HH@1236|Gammaproteobacteria,3X00Y@547|Enterobacter",2|Bacteria,K,AraC-like ligand binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"AraC_binding,Cupin_2,HTH_18",False
yfiL,yfiL,640513.Entas_3312,6.94e-69,209.0,"2ED5M@1|root,3372C@2|Bacteria,1N2Z7@1224|Proteobacteria,1SEVD@1236|Gammaproteobacteria,3X3UG@547|Enterobacter",2|Bacteria,S,Protein of unknown function (DUF2799),yfiL,-,-,-,-,-,-,-,-,-,-,-,DUF2799,False
agaW,agaW,1045856.EcWSU1_03939,1.0100000000000002e-163,461.0,"COG3715@1|root,COG3715@2|Bacteria,1NBYA@1224|Proteobacteria,1RQ1Z@1236|Gammaproteobacteria,3WZXC@547|Enterobacter",2|Bacteria,G,PFAM phosphotransferase system PTS sorbose-specific IIC subunit,agaC,-,-,ko:K02746,"ko00052,ko02060,map00052,map02060",M00277,R08366,RC00017,"ko00000,ko00001,ko00002,ko02000",4.A.6.1.4,-,ic_1306.c3889,EII-Sor,False
group_37119,group_37119,1045856.EcWSU1_03137,0.0,934.0,"COG3333@1|root,COG3333@2|Bacteria,1MUKR@1224|Proteobacteria,1RMQB@1236|Gammaproteobacteria",2|Bacteria,S,Tripartite tricarboxylate transporter TctA,tctA,-,-,ko:K07793,"ko02020,map02020",-,-,-,"ko00000,ko00001,ko02000",2.A.80.1,-,-,TctA,False
sitB,sitB,399742.Ent638_1112,8.210000000000001e-167,469.0,"COG1121@1|root,COG1121@2|Bacteria,1MW47@1224|Proteobacteria,1RS5Y@1236|Gammaproteobacteria,3X0C9@547|Enterobacter",2|Bacteria,P,ATPases associated with a variety of cellular activities,sitB,"GO:0008150,GO:0009987,GO:0010035,GO:0010038,GO:0010039,GO:0042221,GO:0050896,GO:0051716,GO:0070887,GO:0071241,GO:0071248,GO:0071281",-,"ko:K02074,ko:K09817,ko:K09820,ko:K11603,ko:K11607,ko:K11710","ko02010,ko02020,map02010,map02020","M00242,M00243,M00244,M00316,M00317,M00319",-,-,"ko00000,ko00001,ko00002,ko01000,ko02000","3.A.1.15,3.A.1.15.1,3.A.1.15.3,3.A.1.15.5,3.A.1.15.7,3.A.1.15.9",-,"iSBO_1134.SBO_1692,iSbBS512_1146.SbBS512_E1611",ABC_tran,False
arnC,arnC,716541.ECL_04862,1.89e-179,510.0,"COG0463@1|root,COG0463@2|Bacteria,1MWE5@1224|Proteobacteria,1RPCE@1236|Gammaproteobacteria,3X0A1@547|Enterobacter",2|Bacteria,M,Catalyzes the transfer of 4-deoxy-4-formamido-L- arabinose from UDP to undecaprenyl phosphate. The modified arabinose is attached to lipid A and is required for resistance to polymyxin and cationic antimicrobial peptides,arnC,"GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0016740,GO:0016757,GO:0016763,GO:0044464,GO:0071944,GO:0099621",2.4.2.53,ko:K10012,"ko00520,ko01503,map00520,map01503","M00721,M00761",R07661,"RC00005,RC02954","ko00000,ko00001,ko00002,ko01000,ko01005,ko02000",4.D.2.1.8,GT2,"iAPECO1_1312.APECO1_4307,iE2348C_1286.E2348C_2398,iECABU_c1320.ECABU_c25880,iECED1_1282.ECED1_2720,iECOK1_1307.ECOK1_2490,iECP_1309.ECP_2297,iECS88_1305.ECS88_2403,iLF82_1304.LF82_0138,iNRG857_1313.NRG857_11430,iUMN146_1321.UM146_05530,iUTI89_1310.UTI89_C2536,ic_1306.c2796",Glycos_transf_2,False
group_47214,group_47214,1045856.EcWSU1_03449,3.43e-41,139.0,"2C7WF@1|root,3250V@2|Bacteria,1QV3W@1224|Proteobacteria,1T27E@1236|Gammaproteobacteria,3X2KD@547|Enterobacter",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_42864,group_42864,399742.Ent638_3408,0.0,1125.0,"2A6SF@1|root,30VKN@2|Bacteria,1PFTF@1224|Proteobacteria,1RTUZ@1236|Gammaproteobacteria,3X32R@547|Enterobacter",2|Bacteria,S,TIGRFAM outer membrane autotransporter barrel domain,-,-,-,-,-,-,-,-,-,-,-,-,Autotransporter,False
group_41555,group_41555,1267600.JFGT01000002_gene845,5.71e-199,565.0,"COG0154@1|root,COG0154@2|Bacteria,1MUVQ@1224|Proteobacteria,1RP7E@1236|Gammaproteobacteria,3VYU1@53335|Pantoea",2|Bacteria,J,Amidase,-,-,"6.3.5.6,6.3.5.7","ko:K02433,ko:K21801","ko00380,ko00970,ko01100,map00380,map00970,map01100",-,"R03905,R04212",RC00010,"ko00000,ko00001,ko01000,ko03029",-,-,-,Amidase,False
group_38222,group_38222,716541.ECL_04263,6.7e-160,450.0,"COG1028@1|root,COG1028@2|Bacteria,1N3A2@1224|Proteobacteria,1RQRI@1236|Gammaproteobacteria",2|Bacteria,IQ,COG1028 Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases),pldh-t,-,1.1.1.100,"ko:K00059,ko:K10617","ko00061,ko00333,ko00622,ko00780,ko01040,ko01100,ko01120,ko01130,ko01212,ko01220,map00061,map00333,map00622,map00780,map01040,map01100,map01120,map01130,map01212,map01220","M00083,M00419,M00572","R04533,R04534,R04536,R04543,R04566,R04953,R04964,R05232,R07759,R07763,R10116,R10120,R11671","RC00029,RC00116,RC00117","ko00000,ko00001,ko00002,ko01000,ko01004",-,-,-,adh_short_C2,False
group_40572,group_40572,716541.ECL_02792,9e-150,422.0,"COG4795@1|root,COG4795@2|Bacteria,1RJAE@1224|Proteobacteria,1S5ZZ@1236|Gammaproteobacteria",2|Bacteria,U,General secretion pathway protein J,gspJ,"GO:0002790,GO:0006810,GO:0008104,GO:0008150,GO:0009306,GO:0009987,GO:0015031,GO:0015628,GO:0015833,GO:0032940,GO:0033036,GO:0042886,GO:0045184,GO:0046903,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071806,GO:0098776",-,ko:K02459,"ko03070,ko05111,map03070,map05111",M00331,-,-,"ko00000,ko00001,ko00002,ko02044",3.A.15,-,-,"N_methyl,T2SSJ",False
yghX,yghX,640513.Entas_3673,1.19e-201,559.0,"COG0412@1|root,COG0412@2|Bacteria,1MW7S@1224|Proteobacteria,1RPGK@1236|Gammaproteobacteria,3X07H@547|Enterobacter",2|Bacteria,Q,dienelactone hydrolase,yghX,-,3.1.1.45,ko:K01061,"ko00361,ko00364,ko00623,ko01100,ko01110,ko01120,ko01130,map00361,map00364,map00623,map01100,map01110,map01120,map01130",-,"R03893,R05510,R05511,R06835,R06838,R08120,R08121,R09136,R09220,R09222","RC01018,RC01906,RC01907,RC02441,RC02467,RC02468,RC02674,RC02675,RC02686","ko00000,ko00001,ko01000",-,-,-,DLH,False
ampC,ampC,1045856.EcWSU1_02913,0.0,896.0,"COG1680@1|root,COG1680@2|Bacteria,1P3SQ@1224|Proteobacteria,1RRMI@1236|Gammaproteobacteria,3X32Y@547|Enterobacter",2|Bacteria,V,Beta-lactamase,nylB,-,-,-,-,-,-,-,-,-,-,-,Beta-lactamase,False
group_46085,group_46085,1045856.EcWSU1_02368,1.66e-61,189.0,"COG0640@1|root,COG0640@2|Bacteria,1N2P4@1224|Proteobacteria,1S6X6@1236|Gammaproteobacteria,3X2JC@547|Enterobacter",2|Bacteria,K,Transcriptional regulator,yczG,-,-,-,-,-,-,-,-,-,-,-,HTH_20,False
yhjY,yhjY,716541.ECL_00225,9.44e-118,342.0,"COG5571@1|root,COG5571@2|Bacteria,1N2A9@1224|Proteobacteria,1RSZ5@1236|Gammaproteobacteria,3WZWW@547|Enterobacter",2|Bacteria,N,outer membrane autotransporter,yhjY,-,-,"ko:K12287,ko:K12686",-,-,-,-,"ko00000,ko02000,ko02044",1.B.12.8,-,-,"Autotransporter,DUF4421,Lipase_GDSL",False
caiD~~~echA8,caiD~~~echA8,716541.ECL_01753,9.810000000000001e-200,554.0,"COG1024@1|root,COG1024@2|Bacteria,1MUD7@1224|Proteobacteria,1RSI6@1236|Gammaproteobacteria,3X0PT@547|Enterobacter",2|Bacteria,I,Enoyl-CoA hydratase/isomerase,rpfF,-,-,ko:K13816,"ko02020,ko02024,map02020,map02024",-,-,-,"ko00000,ko00001",-,-,-,ECH_1,False
group_38519,group_38519,1045856.EcWSU1_02496,2.42e-44,145.0,"2E3CA@1|root,32YBK@2|Bacteria,1ND39@1224|Proteobacteria,1SCW0@1236|Gammaproteobacteria,3X2WT@547|Enterobacter",2|Bacteria,S,Belongs to the UPF0509 family,yciZ,-,-,-,-,-,-,-,-,-,-,-,-,False
dmsB~~~hybA~~~dmsC,dmsB~~~hybA~~~dmsC,716541.ECL_03862,4.68e-150,434.0,"COG3302@1|root,COG3302@2|Bacteria,1RDNF@1224|Proteobacteria,1S5JZ@1236|Gammaproteobacteria",2|Bacteria,S,anaerobic DMSO reductase chain C anchor subunit,-,-,-,ko:K07308,"ko00920,map00920",-,R09501,RC02555,"ko00000,ko00001,ko02000",5.A.3.3,-,-,DmsC,False
group_23901,group_23901,716541.ECL_00636,1.27e-78,234.0,"COG0583@1|root,COG0583@2|Bacteria,1P7SI@1224|Proteobacteria,1SU4D@1236|Gammaproteobacteria",2|Bacteria,K,"Bacterial regulatory helix-turn-helix protein, lysR family",-,-,-,-,-,-,-,-,-,-,-,-,HTH_1,False
gnd~~~gndA,gnd~~~gndA,500640.CIT292_06493,0.0,897.0,"COG0362@1|root,COG0362@2|Bacteria,1MVV8@1224|Proteobacteria,1RM7P@1236|Gammaproteobacteria,3WX4D@544|Citrobacter",2|Bacteria,G,"Catalyzes the oxidative decarboxylation of 6- phosphogluconate to ribulose 5-phosphate and CO(2), with concomitant reduction of NADP to NADPH",gnd,"GO:0003674,GO:0003824,GO:0004616,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0006081,GO:0006082,GO:0006098,GO:0006139,GO:0006725,GO:0006732,GO:0006733,GO:0006739,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009117,GO:0009987,GO:0016052,GO:0016054,GO:0016491,GO:0016614,GO:0016616,GO:0019362,GO:0019520,GO:0019521,GO:0019637,GO:0019682,GO:0019693,GO:0019752,GO:0032787,GO:0034641,GO:0042802,GO:0042803,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044262,GO:0044275,GO:0044281,GO:0044282,GO:0044424,GO:0044444,GO:0044464,GO:0046176,GO:0046177,GO:0046395,GO:0046483,GO:0046496,GO:0046983,GO:0051156,GO:0051186,GO:0055086,GO:0055114,GO:0071704,GO:0072329,GO:0072524,GO:1901135,GO:1901360,GO:1901564,GO:1901575","1.1.1.343,1.1.1.44",ko:K00033,"ko00030,ko00480,ko01100,ko01110,ko01120,ko01130,ko01200,map00030,map00480,map01100,map01110,map01120,map01130,map01200","M00004,M00006","R01528,R10221","RC00001,RC00539","ko00000,ko00001,ko00002,ko01000",-,-,"iECS88_1305.ECS88_2128,iECW_1372.ECW_m2189,iEKO11_1354.EKO11_1765,iPC815.YPO1541,iWFL_1372.ECW_m2189","6PGD,NAD_binding_2",False
